token,label,sentence
under,O,1
the,O,1
hedge,O,1
.,O,1
In,O,2
another,O,2
moment,O,2
down,O,2
went,EVENT,2
Alice,O,2
after,O,2
it,O,2
",",O,2
never,O,2
once,O,2
considering,O,2
how,O,2
in,O,2
the,O,2
world,O,2
she,O,2
was,O,2
to,O,2
get,O,2
out,O,2
again,O,2
.,O,2
The,O,3
rabbit-hole,O,3
went,O,3
straight,O,3
on,O,3
like,O,3
a,O,3
tunnel,O,3
for,O,3
some,O,3
way,O,3
",",O,3
and,O,3
then,O,3
dipped,O,3
suddenly,O,3
down,O,3
",",O,3
so,O,3
suddenly,O,3
that,O,3
Alice,O,3
had,O,3
not,O,3
a,O,3
moment,O,3
to,O,3
think,O,3
about,O,3
stopping,O,3
herself,O,3
before,O,3
she,O,3
found,O,3
herself,O,3
falling,EVENT,3
down,O,3
a,O,3
very,O,3
deep,O,3
well,O,3
.,O,3
Either,O,4
the,O,4
well,O,4
was,O,4
very,O,4
deep,O,4
",",O,4
or,O,4
she,O,4
fell,O,4
very,O,4
slowly,O,4
",",O,4
for,O,4
she,O,4
had,O,4
plenty,O,4
of,O,4
time,O,4
as,O,4
she,O,4
went,EVENT,4
down,O,4
to,O,4
look,EVENT,4
about,O,4
her,O,4
and,O,4
to,O,4
wonder,EVENT,4
what,O,4
was,O,4
going,O,4
to,O,4
happen,O,4
next,O,4
.,O,4
First,O,5
",",O,5
she,O,5
tried,EVENT,5
to,O,5
look,O,5
down,O,5
and,O,5
make,O,5
out,O,5
what,O,5
she,O,5
was,O,5
coming,O,5
to,O,5
",",O,5
but,O,5
it,O,5
was,O,5
too,O,5
dark,O,5
to,O,5
see,O,5
anything,O,5
;,O,5
then,O,5
she,O,5
looked,EVENT,5
at,O,5
the,O,5
sides,O,5
of,O,5
the,O,5
well,O,5
",",O,5
and,O,5
noticed,EVENT,5
that,O,5
they,O,5
were,O,5
filled,O,5
with,O,5
cupboards,O,5
and,O,5
book-shelves,O,5
;,O,5
here,O,5
and,O,5
there,O,5
she,O,5
saw,O,5
maps,O,5
and,O,5
pictures,O,5
hung,O,5
upon,O,5
pegs,O,5
.,O,5
She,O,6
took,EVENT,6
down,O,6
a,O,6
jar,O,6
from,O,6
one,O,6
of,O,6
the,O,6
shelves,O,6
as,O,6
she,O,6
passed,EVENT,6
;,O,6
it,O,6
was,O,6
labelled,O,6
‘,O,6
ORANGE,O,6
MARMALADE,O,6
’,O,6
",",O,6
but,O,6
to,O,6
her,O,6
great,O,6
disappointment,EVENT,6
it,O,6
was,O,6
empty,O,6
:,O,6
she,O,6
did,O,6
not,O,6
like,O,6
to,O,6
drop,O,6
the,O,6
jar,O,6
for,O,6
fear,O,6
of,O,6
killing,O,6
somebody,O,6
",",O,6
so,O,6
managed,O,6
to,O,6
put,EVENT,6
it,O,6
into,O,6
one,O,6
of,O,6
the,O,6
cupboards,O,6
as,O,6
she,O,6
fell,EVENT,6
past,O,6
it,O,6
.,O,6
‘,O,7
Well,O,7
!,O,7
’,O,7
thought,EVENT,7
Alice,O,7
to,O,7
herself,O,7
",",O,7
‘,O,7
after,O,7
such,O,7
a,O,7
fall,EVENT,7
as,O,7
this,O,7
",",O,7
I,O,7
shall,O,7
think,O,7
nothing,O,7
of,O,7
tumbling,O,7
down,O,7
stairs,O,7
!,O,7
How,O,7
brave,O,7
they,O,7
’ll,O,7
all,O,7
think,O,7
me,O,7
at,O,7
home,O,7
!,O,7
Why,O,7
",",O,7
I,O,7
would,O,7
n’t,O,7
say,O,7
anything,O,7
about,O,7
it,O,7
",",O,7
even,O,7
if,O,7
I,O,7
fell,O,7
off,O,7
the,O,7
top,O,7
of,O,7
the,O,7
house,O,7
!,O,7
’,O,7
(,O,7
Which,O,7
was,O,7
very,O,7
likely,O,7
true,O,7
.,O,7
),O,8
Down,O,8
",",O,8
down,O,8
",",O,8
down,O,8
.,O,8
Would,O,9
the,O,9
fall,EVENT,9
NEVER,O,9
come,O,9
to,O,9
an,O,9
end,O,9
!,O,9
‘,O,9
I,O,9
wonder,EVENT,9
how,O,9
many,O,9
miles,O,9
I,O,9
’ve,O,9
fallen,EVENT,9
by,O,9
this,O,9
time,O,9
?,O,9
’,O,9
she,O,9
said,EVENT,9
aloud,O,9
.,O,9
‘,O,10
I,O,10
must,O,10
be,O,10
getting,O,10
somewhere,O,10
near,O,10
the,O,10
centre,O,10
of,O,10
the,O,10
earth,O,10
.,O,10
Let,O,11
me,O,11
see,O,11
:,O,11
that,O,11
would,O,11
be,O,11
four,O,11
thousand,O,11
miles,O,11
down,O,11
",",O,11
I,O,11
think,O,11
--,O,11
’,O,11
(,O,11
for,O,11
",",O,11
you,O,11
see,O,11
",",O,11
Alice,O,11
had,O,11
learnt,O,11
several,O,11
things,O,11
of,O,11
this,O,11
sort,O,11
in,O,11
her,O,11
lessons,O,11
in,O,11
the,O,11
schoolroom,O,11
",",O,11
and,O,11
though,O,11
this,O,11
was,O,11
not,O,11
a,O,11
VERY,O,11
good,O,11
opportunity,O,11
for,O,11
showing,O,11
off,O,11
her,O,11
knowledge,O,11
",",O,11
as,O,11
there,O,11
was,O,11
no,O,11
one,O,11
to,O,11
listen,O,11
to,O,11
her,O,11
",",O,11
still,O,11
it,O,11
was,O,11
good,O,11
practice,O,11
to,O,11
say,O,11
it,O,11
over,O,11
),O,11
‘,O,11
--,O,11
yes,O,11
",",O,11
that,O,11
’s,O,11
about,O,11
the,O,11
right,O,11
distance,O,11
--,O,11
but,O,11
then,O,11
I,O,11
wonder,EVENT,11
what,O,11
Latitude,O,11
or,O,11
Longitude,O,11
I,O,11
’ve,O,11
got,EVENT,11
to,O,11
?,O,11
’,O,11
(,O,11
Alice,O,11
had,O,11
no,O,11
idea,O,11
what,O,11
Latitude,O,11
was,O,11
",",O,11
or,O,11
Longitude,O,11
either,O,11
",",O,11
but,O,11
thought,O,11
they,O,11
were,O,11
nice,O,11
grand,O,11
words,O,11
to,O,11
say,O,11
.,O,11
),O,12
Presently,O,12
she,O,12
began,EVENT,12
again,O,12
.,O,12
‘,O,13
I,O,13
wonder,EVENT,13
if,O,13
I,O,13
shall,O,13
fall,O,13
right,O,13
THROUGH,O,13
the,O,13
earth,O,13
!,O,13
How,O,13
funny,O,13
it,O,13
’ll,O,13
seem,O,13
to,O,13
come,O,13
out,O,13
among,O,13
the,O,13
people,O,13
that,O,13
walk,O,13
with,O,13
their,O,13
heads,O,13
downward,O,13
!,O,13
The,O,13
Antipathies,O,13
",",O,13
I,O,13
think,O,13
--,O,13
’,O,13
(,O,13
she,O,13
was,O,13
rather,O,13
glad,O,13
there,O,13
WAS,O,13
no,O,13
one,O,13
listening,O,13
",",O,13
this,O,13
time,O,13
",",O,13
as,O,13
it,O,13
did,O,13
n’t,O,13
sound,O,13
at,O,13
all,O,13
the,O,13
right,O,13
word,O,13
),O,13
‘,O,13
--,O,13
but,O,13
I,O,13
shall,O,13
have,O,13
to,O,13
ask,O,13
them,O,13
what,O,13
the,O,13
name,O,13
of,O,13
the,O,13
country,O,13
is,O,13
",",O,13
you,O,13
know,O,13
.,O,13
Please,O,14
",",O,14
Ma’am,O,14
",",O,14
is,O,14
this,O,14
New,O,14
Zealand,O,14
or,O,14
Australia,O,14
?,O,14
’,O,14
(,O,14
and,O,14
she,O,14
tried,EVENT,14
to,O,14
curtsey,O,14
as,O,14
she,O,14
spoke,EVENT,14
--,O,14
fancy,O,14
CURTSEYING,O,14
as,O,14
you,O,14
’re,O,14
falling,O,14
through,O,14
the,O,14
air,O,14
!,O,14
Do,O,14
you,O,14
think,O,14
you,O,14
could,O,14
manage,O,14
it,O,14
?,O,14
),O,14
‘,O,14
And,O,14
what,O,14
an,O,14
ignorant,O,14
little,O,14
girl,O,14
she,O,14
’ll,O,14
think,O,14
me,O,14
for,O,14
asking,O,14
!,O,14
No,O,14
",",O,14
it,O,14
’ll,O,14
never,O,14
do,O,14
to,O,14
ask,O,14
:,O,14
perhaps,O,14
I,O,14
shall,O,14
see,O,14
it,O,14
written,O,14
up,O,14
somewhere,O,14
.,O,14
’,O,15
Down,O,15
",",O,15
down,O,15
",",O,15
down,O,15
.,O,15
There,O,16
was,O,16
nothing,O,16
else,O,16
to,O,16
do,O,16
",",O,16
so,O,16
Alice,O,16
soon,O,16
began,O,16
talking,EVENT,16
again,O,16
.,O,16
‘,O,17
Dinah,O,17
’ll,O,17
miss,O,17
me,O,17
very,O,17
much,O,17
to-night,O,17
",",O,17
I,O,17
should,O,17
think,O,17
!,O,17
’,O,17
(,O,17
Dinah,O,17
was,O,17
the,O,17
cat,O,17
.,O,17
),O,18
‘,O,18
I,O,18
hope,EVENT,18
they,O,18
’ll,O,18
remember,O,18
her,O,18
saucer,O,18
of,O,18
milk,O,18
at,O,18
tea-time,O,18
.,O,18
Dinah,O,19
my,O,19
dear,O,19
!,O,19
I,O,19
wish,EVENT,19
you,O,19
were,O,19
down,O,19
here,O,19
with,O,19
me,O,19
!,O,19
There,O,19
are,O,19
no,O,19
mice,O,19
in,O,19
the,O,19
air,O,19
",",O,19
I,O,19
’m,O,19
afraid,O,19
",",O,19
but,O,19
you,O,19
might,O,19
catch,O,19
a,O,19
bat,O,19
",",O,19
and,O,19
that,O,19
’s,O,19
very,O,19
like,O,19
a,O,19
mouse,O,19
",",O,19
you,O,19
know,O,19
.,O,19
But,O,20
do,O,20
cats,O,20
eat,O,20
bats,O,20
",",O,20
I,O,20
wonder,EVENT,20
?,O,20
’,O,20
And,O,20
here,O,20
Alice,O,20
began,O,20
to,O,20
get,O,20
rather,O,20
sleepy,EVENT,20
",",O,20
and,O,20
went,O,20
on,O,20
saying,EVENT,20
to,O,20
herself,O,20
",",O,20
in,O,20
a,O,20
dreamy,O,20
sort,O,20
of,O,20
way,O,20
",",O,20
‘,O,20
Do,O,20
cats,O,20
eat,O,20
bats,O,20
?,O,20
Do,O,20
cats,O,20
eat,O,20
bats,O,20
?,O,20
’,O,20
and,O,20
sometimes,O,20
",",O,20
‘,O,20
Do,O,20
bats,O,20
eat,O,20
cats,O,20
?,O,20
’,O,20
for,O,20
",",O,20
you,O,20
see,O,20
",",O,20
as,O,20
she,O,20
could,O,20
n’t,O,20
answer,O,20
either,O,20
question,O,20
",",O,20
it,O,20
did,O,20
n’t,O,20
much,O,20
matter,O,20
which,O,20
way,O,20
she,O,20
put,O,20
it,O,20
.,O,20
She,O,21
felt,O,21
that,O,21
she,O,21
was,O,21
dozing,EVENT,21
off,O,21
",",O,21
and,O,21
had,O,21
just,O,21
begun,O,21
to,O,21
dream,EVENT,21
that,O,21
she,O,21
was,O,21
walking,O,21
hand,O,21
in,O,21
hand,O,21
with,O,21
Dinah,O,21
",",O,21
and,O,21
saying,O,21
to,O,21
her,O,21
very,O,21
earnestly,O,21
",",O,21
‘,O,21
Now,O,21
",",O,21
Dinah,O,21
",",O,21
tell,O,21
me,O,21
the,O,21
truth,O,21
:,O,21
did,O,21
you,O,21
ever,O,21
eat,O,21
a,O,21
bat,O,21
?,O,21
’,O,21
when,O,21
suddenly,O,21
",",O,21
thump,O,21
!,O,21
thump,O,21
!,O,21
down,O,21
she,O,21
came,EVENT,21
upon,O,21
a,O,21
heap,O,21
of,O,21
sticks,O,21
and,O,21
dry,O,21
leaves,O,21
",",O,21
and,O,21
the,O,21
fall,EVENT,21
was,O,21
over,O,21
.,O,21
Alice,O,22
was,O,22
not,O,22
a,O,22
bit,O,22
hurt,O,22
",",O,22
and,O,22
she,O,22
jumped,EVENT,22
up,O,22
on,O,22
to,O,22
her,O,22
feet,O,22
in,O,22
a,O,22
moment,O,22
:,O,22
she,O,22
looked,EVENT,22
up,O,22
",",O,22
but,O,22
it,O,22
was,O,22
all,O,22
dark,O,22
overhead,O,22
;,O,22
before,O,22
her,O,22
was,O,22
another,O,22
long,O,22
passage,O,22
",",O,22
and,O,22
the,O,22
White,O,22
Rabbit,O,22
was,O,22
still,O,22
in,O,22
sight,EVENT,22
",",O,22
hurrying,EVENT,22
down,O,22
it,O,22
.,O,22
There,O,23
was,O,23
not,O,23
a,O,23
moment,O,23
to,O,23
be,O,23
lost,O,23
:,O,23
away,O,23
went,EVENT,23
Alice,O,23
like,O,23
the,O,23
wind,O,23
",",O,23
and,O,23
was,O,23
just,O,23
in,O,23
time,O,23
to,O,23
hear,O,23
it,O,23
say,EVENT,23
",",O,23
as,O,23
it,O,23
turned,EVENT,23
a,O,23
corner,O,23
",",O,23
‘,O,23
Oh,O,23
my,O,23
ears,O,23
and,O,23
whiskers,O,23
",",O,23
how,O,23
late,O,23
it,O,23
’s,O,23
getting,O,23
!,O,23
’,O,23
She,O,23
was,O,23
close,O,23
behind,O,23
it,O,23
when,O,23
she,O,23
turned,EVENT,23
the,O,23
corner,O,23
",",O,23
but,O,23
the,O,23
Rabbit,O,23
was,O,23
no,O,23
longer,O,23
to,O,23
be,O,23
seen,O,23
:,O,23
she,O,23
found,EVENT,23
herself,O,23
in,O,23
a,O,23
long,O,23
",",O,23
low,O,23
hall,O,23
",",O,23
which,O,23
was,O,23
lit,O,23
up,O,23
by,O,23
a,O,23
row,O,23
of,O,23
lamps,O,23
hanging,O,23
from,O,23
the,O,23
roof,O,23
.,O,23
There,O,24
were,O,24
doors,O,24
all,O,24
round,O,24
the,O,24
hall,O,24
",",O,24
but,O,24
they,O,24
were,O,24
all,O,24
locked,O,24
;,O,24
and,O,24
when,O,24
Alice,O,24
had,O,24
been,O,24
all,O,24
the,O,24
way,O,24
down,O,24
one,O,24
side,O,24
and,O,24
up,O,24
the,O,24
other,O,24
",",O,24
trying,EVENT,24
every,O,24
door,O,24
",",O,24
she,O,24
walked,EVENT,24
sadly,O,24
down,O,24
the,O,24
middle,O,24
",",O,24
wondering,EVENT,24
how,O,24
she,O,24
was,O,24
ever,O,24
to,O,24
get,O,24
out,O,24
again,O,24
.,O,24
Suddenly,O,25
she,O,25
came,EVENT,25
upon,O,25
a,O,25
little,O,25
three-legged,O,25
table,O,25
",",O,25
all,O,25
made,O,25
of,O,25
solid,O,25
glass,O,25
;,O,25
there,O,25
was,O,25
nothing,O,25
on,O,25
it,O,25
except,O,25
a,O,25
tiny,O,25
golden,O,25
key,O,25
",",O,25
and,O,25
Alice,O,25
’s,O,25
first,O,25
thought,EVENT,25
was,O,25
that,O,25
it,O,25
might,O,25
belong,O,25
to,O,25
one,O,25
of,O,25
the,O,25
doors,O,25
of,O,25
the,O,25
hall,O,25
;,O,25
but,O,25
",",O,25
alas,O,25
!,O,25
either,O,25
the,O,25
locks,O,25
were,O,25
too,O,25
large,O,25
",",O,25
or,O,25
the,O,25
key,O,25
was,O,25
too,O,25
small,O,25
",",O,25
but,O,25
at,O,25
any,O,25
rate,O,25
it,O,25
would,O,25
not,O,25
open,O,25
any,O,25
of,O,25
them,O,25
.,O,25
However,O,26
",",O,26
on,O,26
the,O,26
second,O,26
time,O,26
round,O,26
",",O,26
she,O,26
came,EVENT,26
upon,O,26
a,O,26
low,O,26
curtain,O,26
she,O,26
had,O,26
not,O,26
noticed,O,26
before,O,26
",",O,26
and,O,26
behind,O,26
it,O,26
was,O,26
a,O,26
little,O,26
door,O,26
about,O,26
fifteen,O,26
inches,O,26
high,O,26
:,O,26
she,O,26
tried,EVENT,26
the,O,26
little,O,26
golden,O,26
key,O,26
in,O,26
the,O,26
lock,O,26
",",O,26
and,O,26
to,O,26
her,O,26
great,O,26
delight,O,26
it,O,26
fitted,EVENT,26
!,O,26
Alice,O,26
opened,EVENT,26
the,O,26
door,O,26
and,O,26
found,EVENT,26
that,O,26
it,O,26
led,O,26
into,O,26
a,O,26
small,O,26
passage,O,26
",",O,26
not,O,26
much,O,26
larger,O,26
than,O,26
a,O,26
rat-hole,O,26
:,O,26
she,O,26
knelt,EVENT,26
down,O,26
and,O,26
looked,EVENT,26
along,O,26
the,O,26
passage,O,26
into,O,26
the,O,26
loveliest,O,26
garden,O,26
you,O,26
ever,O,26
saw,O,26
.,O,26
How,O,27
she,O,27
longed,EVENT,27
to,O,27
get,O,27
out,O,27
of,O,27
that,O,27
dark,O,27
hall,O,27
",",O,27
and,O,27
wander,O,27
about,O,27
among,O,27
those,O,27
beds,O,27
of,O,27
bright,O,27
flowers,O,27
and,O,27
those,O,27
cool,O,27
fountains,O,27
",",O,27
but,O,27
she,O,27
could,O,27
not,O,27
even,O,27
get,O,27
her,O,27
head,O,27
through,O,27
the,O,27
doorway,O,27
;,O,27
‘,O,27
and,O,27
even,O,27
if,O,27
my,O,27
head,O,27
would,O,27
go,O,27
through,O,27
",",O,27
’,O,27
thought,EVENT,27
poor,O,27
Alice,O,27
",",O,27
‘,O,27
it,O,27
would,O,27
be,O,27
of,O,27
very,O,27
little,O,27
use,O,27
without,O,27
my,O,27
shoulders,O,27
.,O,27
Oh,O,28
",",O,28
how,O,28
I,O,28
wish,EVENT,28
I,O,28
could,O,28
shut,O,28
up,O,28
like,O,28
a,O,28
telescope,O,28
!,O,28
I,O,28
think,O,28
I,O,28
could,O,28
",",O,28
if,O,28
I,O,28
only,O,28
knew,O,28
how,O,28
to,O,28
begin,O,28
.,O,28
’,O,29
For,O,29
",",O,29
you,O,29
see,O,29
",",O,29
so,O,29
many,O,29
out-of-the-way,O,29
things,O,29
had,O,29
happened,O,29
lately,O,29
",",O,29
that,O,29
Alice,O,29
had,O,29
begun,O,29
to,O,29
think,EVENT,29
that,O,29
very,O,29
few,O,29
things,O,29
indeed,O,29
were,O,29
really,O,29
impossible,O,29
.,O,29
There,O,30
seemed,O,30
to,O,30
be,O,30
no,O,30
use,O,30
in,O,30
waiting,O,30
by,O,30
the,O,30
little,O,30
door,O,30
",",O,30
so,O,30
she,O,30
went,EVENT,30
back,O,30
to,O,30
the,O,30
table,O,30
",",O,30
half,O,30
hoping,O,30
she,O,30
might,O,30
find,O,30
another,O,30
key,O,30
on,O,30
it,O,30
",",O,30
or,O,30
at,O,30
any,O,30
rate,O,30
a,O,30
book,O,30
of,O,30
rules,O,30
for,O,30
shutting,O,30
people,O,30
up,O,30
like,O,30
telescopes,O,30
:,O,30
this,O,30
time,O,30
she,O,30
found,EVENT,30
a,O,30
little,O,30
bottle,O,30
on,O,30
it,O,30
",",O,30
[,O,30
‘,O,30
which,O,30
certainly,O,30
was,O,30
not,O,30
here,O,30
before,O,30
",",O,30
’,O,30
said,EVENT,30
Alice,O,30
",",O,30
),O,30
and,O,30
round,O,30
the,O,30
neck,O,30
of,O,30
the,O,30
bottle,O,30
was,O,30
a,O,30
paper,O,30
label,O,30
",",O,30
with,O,30
the,O,30
words,O,30
‘,O,30
DRINK,O,30
ME,O,30
’,O,30
beautifully,O,30
printed,O,30
on,O,30
it,O,30
in,O,30
large,O,30
letters,O,30
.,O,30
It,O,31
was,O,31
all,O,31
very,O,31
well,O,31
to,O,31
say,O,31
‘,O,31
Drink,O,31
me,O,31
",",O,31
’,O,31
but,O,31
the,O,31
wise,O,31
little,O,31
Alice,O,31
was,O,31
not,O,31
going,O,31
to,O,31
do,O,31
THAT,O,31
in,O,31
a,O,31
hurry,O,31
.,O,31
‘,O,32
No,O,32
",",O,32
I,O,32
’ll,O,32
look,O,32
first,O,32
",",O,32
’,O,32
she,O,32
said,EVENT,32
",",O,32
‘,O,32
and,O,32
see,O,32
whether,O,32
it,O,32
’s,O,32
marked,O,32
“,O,32
poison,O,32
”,O,32
or,O,32
not,O,32
’,O,32
;,O,32
for,O,32
she,O,32
had,O,32
read,O,32
several,O,32
nice,O,32
little,O,32
histories,O,32
about,O,32
children,O,32
who,O,32
had,O,32
got,O,32
burnt,O,32
",",O,32
and,O,32
eaten,O,32
up,O,32
by,O,32
wild,O,32
beasts,O,32
and,O,32
other,O,32
unpleasant,O,32
things,O,32
",",O,32
all,O,32
because,O,32
they,O,32
WOULD,O,32
not,O,32
remember,O,32
the,O,32
simple,O,32
rules,O,32
their,O,32
friends,O,32
had,O,32
taught,O,32
them,O,32
:,O,32
such,O,32
as,O,32
",",O,32
that,O,32
a,O,32
red-hot,O,32
poker,O,32
will,O,32
burn,O,32
you,O,32
if,O,32
you,O,32
hold,O,32
it,O,32
too,O,32
long,O,32
;,O,32
and,O,32
that,O,32
if,O,32
you,O,32
cut,O,32
your,O,32
finger,O,32
VERY,O,32
deeply,O,32
with,O,32
a,O,32
knife,O,32
",",O,32
it,O,32
usually,O,32
bleeds,O,32
;,O,32
and,O,32
she,O,32
had,O,32
never,O,32
forgotten,O,32
that,O,32
",",O,32
if,O,32
you,O,32
drink,O,32
much,O,32
from,O,32
a,O,32
bottle,O,32
marked,O,32
‘,O,32
poison,O,32
",",O,32
’,O,32
it,O,32
is,O,32
almost,O,32
certain,O,32
to,O,32
disagree,O,32
with,O,32
you,O,32
",",O,32
sooner,O,32
or,O,32
later,O,32
.,O,32
However,O,33
",",O,33
this,O,33
bottle,O,33
was,O,33
NOT,O,33
marked,O,33
‘,O,33
poison,O,33
",",O,33
’,O,33
so,O,33
Alice,O,33
ventured,O,33
to,O,33
taste,EVENT,33
it,O,33
",",O,33
and,O,33
finding,EVENT,33
it,O,33
very,O,33
nice,O,33
",",O,33
(,O,33
it,O,33
had,O,33
",",O,33
in,O,33
fact,O,33
",",O,33
a,O,33
sort,O,33
of,O,33
mixed,O,33
flavour,O,33
of,O,33
cherry-tart,O,33
",",O,33
custard,O,33
",",O,33
pine-apple,O,33
",",O,33
roast,O,33
turkey,O,33
",",O,33
toffee,O,33
",",O,33
and,O,33
hot,O,33
buttered,O,33
toast,O,33
",",O,33
),O,33
she,O,33
very,O,33
soon,O,33
finished,EVENT,33
it,O,33
off,O,33
.,O,33
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
*,O,34
‘,O,34
What,O,34
a,O,34
curious,O,34
feeling,O,34
!,O,34
’,O,34
said,EVENT,34
Alice,O,34
;,O,34
‘,O,34
I,O,34
must,O,34
be,O,34
shutting,O,34
up,O,34
like,O,34
a,O,34
telescope,O,34
.,O,34
’,O,35
And,O,35
so,O,35
it,O,35
was,O,35
indeed,O,35
:,O,35
she,O,35
was,O,35
now,O,35
only,O,35
ten,O,35
inches,O,35
high,O,35
",",O,35
and,O,35
her,O,35
face,O,35
brightened,EVENT,35
up,O,35
at,O,35
the,O,35
thought,EVENT,35
that,O,35
she,O,35
was,O,35
now,O,35
the,O,35
right,O,35
size,O,35
for,O,35
going,O,35
through,O,35
the,O,35
little,O,35
door,O,35
into,O,35
that,O,35
lovely,O,35
garden,O,35
.,O,35
First,O,36
",",O,36
however,O,36
",",O,36
she,O,36
waited,EVENT,36
for,O,36
a,O,36
few,O,36
minutes,O,36
to,O,36
see,O,36
if,O,36
she,O,36
was,O,36
going,O,36
to,O,36
shrink,O,36
any,O,36
further,O,36
:,O,36
she,O,36
felt,O,36
a,O,36
little,O,36
nervous,EVENT,36
about,O,36
this,O,36
;,O,36
‘,O,36
for,O,36
it,O,36
might,O,36
end,O,36
",",O,36
you,O,36
know,O,36
",",O,36
’,O,36
said,EVENT,36
Alice,O,36
to,O,36
herself,O,36
",",O,36
‘,O,36
in,O,36
my,O,36
going,O,36
out,O,36
altogether,O,36
",",O,36
like,O,36
a,O,36
candle,O,36
.,O,36
I,O,37
wonder,EVENT,37
what,O,37
I,O,37
should,O,37
be,O,37
like,O,37
then,O,37
?,O,37
’,O,37
And,O,37
she,O,37
tried,EVENT,37
to,O,37
fancy,O,37
what,O,37
the,O,37
flame,O,37
of,O,37
a,O,37
candle,O,37
is,O,37
like,O,37
after,O,37
the,O,37
candle,O,37
is,O,37
blown,O,37
out,O,37
",",O,37
for,O,37
she,O,37
could,O,37
not,O,37
remember,O,37
ever,O,37
having,O,37
seen,O,37
such,O,37
