token,label,sentence
other,O,30
girls,O,30
;,O,30
but,O,30
Lizzy,O,30
has,O,30
something,O,30
more,O,30
of,O,30
quickness,O,30
than,O,30
her,O,30
sisters,O,30
.,O,30
”,O,31
“,O,31
Mr.,O,31
Bennet,O,31
",",O,31
how,O,31
_,O,31
can,O,31
_,O,31
you,O,31
abuse,EVENT,31
your,O,31
own,O,31
children,O,31
in,O,31
such,O,31
a,O,31
way,O,31
?,O,31
You,O,31
take,O,31
delight,O,31
in,O,31
vexing,O,31
me,O,31
.,O,31
You,O,32
have,O,32
no,O,32
compassion,O,32
for,O,32
my,O,32
poor,O,32
nerves,O,32
.,O,32
”,O,33
“,O,33
You,O,33
mistake,O,33
me,O,33
",",O,33
my,O,33
dear,O,33
.,O,33
I,O,34
have,O,34
a,O,34
high,O,34
respect,O,34
for,O,34
your,O,34
nerves,O,34
.,O,34
They,O,35
are,O,35
my,O,35
old,O,35
friends,O,35
.,O,35
I,O,36
have,O,36
heard,O,36
you,O,36
mention,O,36
them,O,36
with,O,36
consideration,O,36
these,O,36
last,O,36
twenty,O,36
years,O,36
at,O,36
least,O,36
.,O,36
”,O,37
“,O,37
Ah,O,37
",",O,37
you,O,37
do,O,37
not,O,37
know,O,37
what,O,37
I,O,37
suffer,O,37
.,O,37
”,O,38
“,O,38
But,O,38
I,O,38
hope,O,38
you,O,38
will,O,38
get,O,38
over,O,38
it,O,38
",",O,38
and,O,38
live,O,38
to,O,38
see,O,38
many,O,38
young,O,38
men,O,38
of,O,38
four,O,38
thousand,O,38
a,O,38
year,O,38
come,O,38
into,O,38
the,O,38
neighbourhood,O,38
.,O,38
”,O,39
“,O,39
It,O,39
will,O,39
be,O,39
no,O,39
use,O,39
to,O,39
us,O,39
",",O,39
if,O,39
twenty,O,39
such,O,39
should,O,39
come,O,39
",",O,39
since,O,39
you,O,39
will,O,39
not,O,39
visit,O,39
them,O,39
.,O,39
”,O,40
“,O,40
Depend,O,40
upon,O,40
it,O,40
",",O,40
my,O,40
dear,O,40
",",O,40
that,O,40
when,O,40
there,O,40
are,O,40
twenty,O,40
",",O,40
I,O,40
will,O,40
visit,O,40
them,O,40
all,O,40
.,O,40
”,O,41
Mr.,O,41
Bennet,O,41
was,O,41
so,O,41
odd,O,41
a,O,41
mixture,O,41
of,O,41
quick,O,41
parts,O,41
",",O,41
sarcastic,O,41
humour,O,41
",",O,41
reserve,O,41
",",O,41
and,O,41
caprice,O,41
",",O,41
that,O,41
the,O,41
experience,O,41
of,O,41
three-and-twenty,O,41
years,O,41
had,O,41
been,O,41
insufficient,O,41
to,O,41
make,O,41
his,O,41
wife,O,41
understand,O,41
his,O,41
character,O,41
.,O,41
_,O,42
Her,O,42
_,O,42
mind,O,42
was,O,42
less,O,42
difficult,O,42
to,O,42
develop,O,42
.,O,42
She,O,43
was,O,43
a,O,43
woman,O,43
of,O,43
mean,O,43
understanding,O,43
",",O,43
little,O,43
information,O,43
",",O,43
and,O,43
uncertain,O,43
temper,O,43
.,O,43
When,O,44
she,O,44
was,O,44
discontented,O,44
",",O,44
she,O,44
fancied,O,44
herself,O,44
nervous,O,44
.,O,44
The,O,45
business,O,45
of,O,45
her,O,45
life,O,45
was,O,45
to,O,45
get,O,45
her,O,45
daughters,O,45
married,O,45
;,O,45
its,O,45
solace,O,45
was,O,45
visiting,O,45
and,O,45
news,O,45
.,O,45
Chapter,O,46
2,O,46
Mr.,O,46
Bennet,O,46
was,O,46
among,O,46
the,O,46
earliest,O,46
of,O,46
those,O,46
who,O,46
waited,EVENT,46
on,O,46
Mr.,O,46
Bingley,O,46
.,O,46
He,O,47
had,O,47
always,O,47
intended,O,47
to,O,47
visit,O,47
him,O,47
",",O,47
though,O,47
to,O,47
the,O,47
last,O,47
always,O,47
assuring,O,47
his,O,47
wife,O,47
that,O,47
he,O,47
should,O,47
not,O,47
go,O,47
;,O,47
and,O,47
till,O,47
the,O,47
evening,O,47
after,O,47
the,O,47
visit,EVENT,47
was,O,47
paid,O,47
she,O,47
had,O,47
no,O,47
knowledge,O,47
of,O,47
it,O,47
.,O,47
It,O,48
was,O,48
then,O,48
disclosed,EVENT,48
in,O,48
the,O,48
following,O,48
manner,O,48
.,O,48
Observing,EVENT,49
his,O,49
second,O,49
daughter,O,49
employed,O,49
in,O,49
trimming,EVENT,49
a,O,49
hat,O,49
",",O,49
he,O,49
suddenly,O,49
addressed,EVENT,49
her,O,49
with,O,49
:,O,49
“,O,49
I,O,49
hope,O,49
Mr.,O,49
Bingley,O,49
will,O,49
like,O,49
it,O,49
",",O,49
Lizzy,O,49
.,O,49
”,O,50
“,O,50
We,O,50
are,O,50
not,O,50
in,O,50
a,O,50
way,O,50
to,O,50
know,O,50
_,O,50
what,O,50
_,O,50
Mr.,O,50
Bingley,O,50
likes,O,50
",",O,50
”,O,50
said,EVENT,50
her,O,50
mother,O,50
resentfully,O,50
",",O,50
“,O,50
since,O,50
we,O,50
are,O,50
not,O,50
to,O,50
visit,O,50
.,O,50
”,O,51
“,O,51
But,O,51
you,O,51
forget,O,51
",",O,51
mamma,O,51
",",O,51
”,O,51
said,EVENT,51
Elizabeth,O,51
",",O,51
“,O,51
that,O,51
we,O,51
shall,O,51
meet,O,51
him,O,51
at,O,51
the,O,51
assemblies,O,51
",",O,51
and,O,51
that,O,51
Mrs.,O,51
Long,O,51
promised,O,51
to,O,51
introduce,O,51
him,O,51
.,O,51
”,O,52
“,O,52
I,O,52
do,O,52
not,O,52
believe,O,52
Mrs.,O,52
Long,O,52
will,O,52
do,O,52
any,O,52
such,O,52
thing,O,52
.,O,52
She,O,53
has,O,53
two,O,53
nieces,O,53
of,O,53
her,O,53
own,O,53
.,O,53
She,O,54
is,O,54
a,O,54
selfish,O,54
",",O,54
hypocritical,O,54
woman,O,54
",",O,54
and,O,54
I,O,54
have,O,54
no,O,54
opinion,O,54
of,O,54
her,O,54
.,O,54
”,O,55
“,O,55
No,O,55
more,O,55
have,O,55
I,O,55
",",O,55
”,O,55
said,EVENT,55
Mr.,O,55
Bennet,O,55
;,O,55
“,O,55
and,O,55
I,O,55
am,O,55
glad,O,55
to,O,55
find,O,55
that,O,55
you,O,55
do,O,55
not,O,55
depend,O,55
on,O,55
her,O,55
serving,O,55
you,O,55
.,O,55
”,O,56
Mrs.,O,56
Bennet,O,56
deigned,O,56
not,O,56
to,O,56
make,O,56
any,O,56
reply,O,56
",",O,56
but,O,56
",",O,56
unable,O,56
to,O,56
contain,O,56
herself,O,56
",",O,56
began,O,56
scolding,EVENT,56
one,O,56
of,O,56
her,O,56
daughters,O,56
.,O,56
“,O,57
Do,O,57
n't,O,57
keep,O,57
coughing,EVENT,57
so,O,57
",",O,57
Kitty,O,57
",",O,57
for,O,57
Heaven,O,57
's,O,57
sake,O,57
!,O,57
Have,O,57
a,O,57
little,O,57
compassion,O,57
on,O,57
my,O,57
nerves,O,57
.,O,57
You,O,58
tear,EVENT,58
them,O,58
to,O,58
pieces,O,58
.,O,58
”,O,59
“,O,59
Kitty,O,59
has,O,59
no,O,59
discretion,O,59
in,O,59
her,O,59
coughs,O,59
",",O,59
”,O,59
said,EVENT,59
her,O,59
father,O,59
;,O,59
“,O,59
she,O,59
times,O,59
them,O,59
ill,O,59
.,O,59
”,O,60
“,O,60
I,O,60
do,O,60
not,O,60
cough,O,60
for,O,60
my,O,60
own,O,60
amusement,O,60
",",O,60
”,O,60
replied,EVENT,60
Kitty,O,60
fretfully,O,60
.,O,60
“,O,61
When,O,61
is,O,61
your,O,61
next,O,61
ball,O,61
to,O,61
be,O,61
",",O,61
Lizzy,O,61
?,O,61
”,O,61
“,O,61
To-morrow,O,61
fortnight,O,61
.,O,61
”,O,62
“,O,62
Aye,O,62
",",O,62
so,O,62
it,O,62
is,O,62
",",O,62
”,O,62
cried,EVENT,62
her,O,62
mother,O,62
",",O,62
“,O,62
and,O,62
Mrs.,O,62
Long,O,62
does,O,62
not,O,62
come,O,62
back,O,62
till,O,62
the,O,62
day,O,62
before,O,62
;,O,62
so,O,62
it,O,62
will,O,62
be,O,62
impossible,O,62
for,O,62
her,O,62
to,O,62
introduce,O,62
him,O,62
",",O,62
for,O,62
she,O,62
will,O,62
not,O,62
know,O,62
him,O,62
herself,O,62
.,O,62
”,O,63
“,O,63
Then,O,63
",",O,63
my,O,63
dear,O,63
",",O,63
you,O,63
may,O,63
have,O,63
the,O,63
advantage,O,63
of,O,63
your,O,63
friend,O,63
",",O,63
and,O,63
introduce,O,63
Mr.,O,63
Bingley,O,63
to,O,63
_,O,63
her,O,63
_,O,63
.,O,63
”,O,64
“,O,64
Impossible,O,64
",",O,64
Mr.,O,64
Bennet,O,64
",",O,64
impossible,O,64
",",O,64
when,O,64
I,O,64
am,O,64
not,O,64
acquainted,O,64
with,O,64
him,O,64
myself,O,64
;,O,64
how,O,64
can,O,64
you,O,64
be,O,64
so,O,64
teasing,O,64
?,O,64
”,O,64
“,O,64
I,O,64
honour,O,64
your,O,64
circumspection,O,64
.,O,64
A,O,65
fortnight,O,65
's,O,65
acquaintance,O,65
is,O,65
certainly,O,65
very,O,65
little,O,65
.,O,65
One,O,66
can,O,66
not,O,66
know,O,66
what,O,66
a,O,66
man,O,66
really,O,66
is,O,66
by,O,66
the,O,66
end,O,66
of,O,66
a,O,66
fortnight,O,66
.,O,66
But,O,67
if,O,67
_,O,67
we,O,67
_,O,67
do,O,67
not,O,67
venture,O,67
somebody,O,67
else,O,67
will,O,67
;,O,67
and,O,67
after,O,67
all,O,67
",",O,67
Mrs.,O,67
Long,O,67
and,O,67
her,O,67
neices,O,67
must,O,67
stand,O,67
their,O,67
chance,O,67
;,O,67
and,O,67
",",O,67
therefore,O,67
",",O,67
as,O,67
she,O,67
will,O,67
think,O,67
it,O,67
an,O,67
act,O,67
of,O,67
kindness,O,67
",",O,67
if,O,67
you,O,67
decline,O,67
the,O,67
office,O,67
",",O,67
I,O,67
will,O,67
take,O,67
it,O,67
on,O,67
myself,O,67
.,O,67
”,O,68
The,O,68
girls,O,68
stared,EVENT,68
at,O,68
their,O,68
father,O,68
.,O,68
Mrs.,O,69
Bennet,O,69
said,EVENT,69
only,O,69
",",O,69
“,O,69
Nonsense,O,69
",",O,69
nonsense,O,69
!,O,69
”,O,69
“,O,69
What,O,69
can,O,69
be,O,69
the,O,69
meaning,O,69
of,O,69
that,O,69
emphatic,O,69
exclamation,O,69
?,O,69
”,O,69
cried,EVENT,69
he,O,69
.,O,69
“,O,70
Do,O,70
you,O,70
consider,O,70
the,O,70
forms,O,70
of,O,70
introduction,O,70
",",O,70
and,O,70
the,O,70
stress,O,70
that,O,70
is,O,70
laid,O,70
on,O,70
them,O,70
",",O,70
as,O,70
nonsense,O,70
?,O,70
I,O,70
can,O,70
not,O,70
quite,O,70
agree,O,70
with,O,70
you,O,70
_,O,70
there,O,70
_,O,70
.,O,70
What,O,71
say,O,71
you,O,71
",",O,71
Mary,O,71
?,O,71
For,O,71
you,O,71
are,O,71
a,O,71
young,O,71
lady,O,71
of,O,71
deep,O,71
reflection,O,71
",",O,71
I,O,71
know,O,71
",",O,71
and,O,71
read,O,71
great,O,71
books,O,71
and,O,71
make,O,71
extracts,O,71
.,O,71
”,O,72
Mary,O,72
wished,O,72
to,O,72
say,O,72
something,O,72
sensible,O,72
",",O,72
but,O,72
knew,O,72
not,O,72
how,O,72
.,O,72
“,O,73
While,O,73
Mary,O,73
is,O,73
adjusting,EVENT,73
her,O,73
ideas,O,73
",",O,73
”,O,73
he,O,73
continued,EVENT,73
",",O,73
“,O,73
let,O,73
us,O,73
return,O,73
to,O,73
Mr.,O,73
Bingley,O,73
.,O,73
”,O,74
“,O,74
I,O,74
am,O,74
sick,O,74
of,O,74
Mr.,O,74
Bingley,O,74
",",O,74
”,O,74
cried,EVENT,74
his,O,74
wife,O,74
.,O,74
“,O,75
I,O,75
am,O,75
sorry,EVENT,75
to,O,75
hear,EVENT,75
_,O,75
that,O,75
_,O,75
;,O,75
but,O,75
why,O,75
did,O,75
not,O,75
you,O,75
tell,O,75
me,O,75
that,O,75
before,O,75
?,O,75
If,O,75
I,O,75
had,O,75
known,O,75
as,O,75
much,O,75
this,O,75
morning,O,75
I,O,75
certainly,O,75
would,O,75
not,O,75
have,O,75
called,EVENT,75
on,O,75
him,O,75
.,O,75
It,O,76
is,O,76
very,O,76
unlucky,O,76
;,O,76
but,O,76
as,O,76
I,O,76
have,O,76
actually,O,76
paid,EVENT,76
the,O,76
visit,O,76
",",O,76
we,O,76
can,O,76
not,O,76
escape,O,76
the,O,76
acquaintance,O,76
now,O,76
.,O,76
”,O,77
The,O,77
astonishment,EVENT,77
of,O,77
the,O,77
ladies,O,77
was,O,77
just,O,77
what,O,77
he,O,77
wished,O,77
;,O,77
that,O,77
of,O,77
Mrs.,O,77
Bennet,O,77
perhaps,O,77
surpassing,O,77
the,O,77
rest,O,77
;,O,77
though,O,77
",",O,77
when,O,77
the,O,77
first,O,77
tumult,O,77
of,O,77
joy,EVENT,77
was,O,77
over,O,77
",",O,77
she,O,77
began,O,77
to,O,77
declare,EVENT,77
that,O,77
it,O,77
was,O,77
what,O,77
she,O,77
had,O,77
expected,O,77
all,O,77
the,O,77
while,O,77
.,O,77
“,O,78
How,O,78
good,O,78
it,O,78
was,O,78
in,O,78
you,O,78
",",O,78
my,O,78
dear,O,78
Mr.,O,78
Bennet,O,78
!,O,78
But,O,78
I,O,78
knew,O,78
I,O,78
should,O,78
persuade,O,78
you,O,78
at,O,78
last,O,78
.,O,78
I,O,79
was,O,79
sure,O,79
you,O,79
loved,O,79
your,O,79
girls,O,79
too,O,79
well,O,79
to,O,79
neglect,O,79
such,O,79
an,O,79
acquaintance,O,79
.,O,79
Well,O,80
",",O,80
how,O,80
pleased,O,80
I,O,80
am,O,80
!,O,80
and,O,80
it,O,80
is,O,80
such,O,80
a,O,80
good,O,80
joke,O,80
",",O,80
too,O,80
",",O,80
that,O,80
you,O,80
should,O,80
have,O,80
gone,EVENT,80
this,O,80
morning,O,80
and,O,80
never,O,80
said,O,80
a,O,80
word,O,80
about,O,80
it,O,80
till,O,80
now,O,80
.,O,80
”,O,81
“,O,81
Now,O,81
",",O,81
Kitty,O,81
",",O,81
you,O,81
may,O,81
cough,O,81
as,O,81
much,O,81
as,O,81
you,O,81
choose,O,81
",",O,81
”,O,81
said,EVENT,81
Mr.,O,81
Bennet,O,81
;,O,81
and,O,81
",",O,81
as,O,81
he,O,81
spoke,EVENT,81
",",O,81
he,O,81
left,EVENT,81
the,O,81
room,O,81
",",O,81
fatigued,O,81
with,O,81
the,O,81
raptures,EVENT,81
of,O,81
his,O,81
wife,O,81
.,O,81
“,O,82
What,O,82
an,O,82
excellent,O,82
father,O,82
you,O,82
have,O,82
",",O,82
girls,O,82
!,O,82
”,O,82
said,EVENT,82
she,O,82
",",O,82
when,O,82
the,O,82
door,O,82
was,O,82
shut,EVENT,82
.,O,82
“,O,83
I,O,83
do,O,83
not,O,83
know,O,83
how,O,83
you,O,83
will,O,83
ever,O,83
make,O,83
him,O,83
amends,O,83
for,O,83
his,O,83
kindness,O,83
;,O,83
or,O,83
me,O,83
",",O,83
either,O,83
",",O,83
for,O,83
that,O,83
matter,O,83
.,O,83
At,O,84
our,O,84
time,O,84
of,O,84
life,O,84
it,O,84
is,O,84
not,O,84
so,O,84
pleasant,O,84
",",O,84
I,O,84
can,O,84
tell,O,84
you,O,84
",",O,84
to,O,84
be,O,84
making,O,84
new,O,84
acquaintances,O,84
every,O,84
day,O,84
;,O,84
but,O,84
for,O,84
your,O,84
sakes,O,84
",",O,84
we,O,84
would,O,84
do,O,84
anything,O,84
.,O,84
Lydia,O,85
",",O,85
my,O,85
love,O,85
",",O,85
though,O,85
you,O,85
_,O,85
are,O,85
_,O,85
the,O,85
youngest,O,85
",",O,85
I,O,85
dare,O,85
say,O,85
Mr.,O,85
Bingley,O,85
will,O,85
dance,O,85
with,O,85
you,O,85
at,O,85
the,O,85
next,O,85
ball,O,85
.,O,85
”,O,86
