token,label,sentence
of,O,9
grouse,O,9
settling,EVENT,9
for,O,9
the,O,9
night,O,9
;,O,9
and,O,9
from,O,9
across,O,9
the,O,9
valley,O,9
drifted,O,9
the,O,9
last,O,9
low,O,9
calls,EVENT,9
of,O,9
wild,O,9
turkeys,O,9
going,EVENT,9
to,O,9
roost,O,9
.,O,9
To,O,10
Dale,O,10
's,O,10
keen,O,10
ear,O,10
these,O,10
sounds,EVENT,10
were,O,10
all,O,10
they,O,10
should,O,10
have,O,10
been,O,10
",",O,10
betokening,O,10
an,O,10
unchanged,O,10
serenity,O,10
of,O,10
forestland,O,10
.,O,10
He,O,11
was,O,11
glad,O,11
",",O,11
for,O,11
he,O,11
had,O,11
expected,O,11
to,O,11
hear,O,11
the,O,11
clipclop,O,11
of,O,11
white,O,11
men,O,11
's,O,11
horses,O,11
--,O,11
which,O,11
to,O,11
hear,O,11
up,O,11
in,O,11
those,O,11
fastnesses,O,11
was,O,11
hateful,O,11
to,O,11
him,O,11
.,O,11
He,O,12
and,O,12
the,O,12
Indian,O,12
were,O,12
friends,O,12
.,O,12
That,O,13
fierce,O,13
foe,O,13
had,O,13
no,O,13
enmity,O,13
toward,O,13
the,O,13
lone,O,13
hunter,O,13
.,O,13
But,O,14
there,O,14
hid,EVENT,14
somewhere,O,14
in,O,14
the,O,14
forest,O,14
a,O,14
gang,O,14
of,O,14
bad,O,14
men,O,14
",",O,14
sheep-thieves,O,14
",",O,14
whom,O,14
Dale,O,14
did,O,14
not,O,14
want,O,14
to,O,14
meet,O,14
.,O,14
As,O,15
he,O,15
started,EVENT,15
out,O,15
upon,O,15
the,O,15
slope,O,15
",",O,15
a,O,15
sudden,O,15
flaring,EVENT,15
of,O,15
the,O,15
afterglow,EVENT,15
of,O,15
sunset,O,15
flooded,EVENT,15
down,O,15
from,O,15
Old,O,15
Baldy,O,15
",",O,15
filling,EVENT,15
the,O,15
valley,O,15
with,O,15
lights,O,15
and,O,15
shadows,O,15
",",O,15
yellow,O,15
and,O,15
blue,O,15
",",O,15
like,O,15
the,O,15
radiance,O,15
of,O,15
the,O,15
sky,O,15
.,O,15
The,O,16
pools,O,16
in,O,16
the,O,16
curves,O,16
of,O,16
the,O,16
brook,O,16
shone,EVENT,16
darkly,O,16
bright,O,16
.,O,16
Dale,O,17
's,O,17
gaze,EVENT,17
swept,EVENT,17
up,O,17
and,O,17
down,O,17
the,O,17
valley,O,17
",",O,17
and,O,17
then,O,17
tried,EVENT,17
to,O,17
pierce,O,17
the,O,17
black,O,17
shadows,O,17
across,O,17
the,O,17
brook,O,17
where,O,17
the,O,17
wall,O,17
of,O,17
spruce,O,17
stood,O,17
up,O,17
",",O,17
its,O,17
speared,O,17
and,O,17
spiked,O,17
crest,O,17
against,O,17
the,O,17
pale,O,17
clouds,O,17
.,O,17
The,O,18
wind,EVENT,18
began,O,18
to,O,18
moan,EVENT,18
in,O,18
the,O,18
trees,O,18
and,O,18
there,O,18
was,O,18
a,O,18
feeling,EVENT,18
of,O,18
rain,O,18
in,O,18
the,O,18
air,O,18
.,O,18
Dale,O,19
",",O,19
striking,EVENT,19
a,O,19
trail,O,19
",",O,19
turned,EVENT,19
his,O,19
back,O,19
to,O,19
the,O,19
fading,EVENT,19
afterglow,EVENT,19
and,O,19
strode,EVENT,19
down,O,19
the,O,19
valley,O,19
.,O,19
With,O,20
night,O,20
at,O,20
hand,O,20
and,O,20
a,O,20
rain-storm,O,20
brewing,EVENT,20
",",O,20
he,O,20
did,O,20
not,O,20
head,O,20
for,O,20
his,O,20
own,O,20
camp,O,20
",",O,20
some,O,20
miles,O,20
distant,O,20
",",O,20
but,O,20
directed,O,20
his,O,20
steps,EVENT,20
toward,O,20
an,O,20
old,O,20
log,O,20
cabin,O,20
.,O,20
When,O,21
he,O,21
reached,EVENT,21
it,O,21
darkness,O,21
had,O,21
almost,O,21
set,O,21
in,O,21
.,O,21
He,O,22
approached,EVENT,22
with,O,22
caution,O,22
.,O,22
This,O,23
cabin,O,23
",",O,23
like,O,23
the,O,23
few,O,23
others,O,23
scattered,O,23
in,O,23
the,O,23
valleys,O,23
",",O,23
might,O,23
harbor,O,23
Indians,O,23
or,O,23
a,O,23
bear,O,23
or,O,23
a,O,23
panther,O,23
.,O,23
Nothing,O,24
",",O,24
however,O,24
",",O,24
appeared,O,24
to,O,24
be,O,24
there,O,24
.,O,24
Then,O,25
Dale,O,25
studied,EVENT,25
the,O,25
clouds,O,25
driving,EVENT,25
across,O,25
the,O,25
sky,O,25
",",O,25
and,O,25
he,O,25
felt,EVENT,25
the,O,25
cool,O,25
dampness,O,25
of,O,25
a,O,25
fine,O,25
",",O,25
misty,O,25
rain,EVENT,25
on,O,25
his,O,25
face,O,25
.,O,25
It,O,26
would,O,26
rain,O,26
off,O,26
and,O,26
on,O,26
during,O,26
the,O,26
night,O,26
.,O,26
Whereupon,O,27
he,O,27
entered,EVENT,27
the,O,27
cabin,O,27
.,O,27
And,O,28
the,O,28
next,O,28
moment,O,28
he,O,28
heard,EVENT,28
quick,O,28
hoof-beats,EVENT,28
of,O,28
trotting,EVENT,28
horses,O,28
.,O,28
Peering,EVENT,29
out,O,29
",",O,29
he,O,29
saw,O,29
dim,O,29
",",O,29
moving,EVENT,29
forms,O,29
in,O,29
the,O,29
darkness,O,29
",",O,29
quite,O,29
close,O,29
at,O,29
hand,O,29
.,O,29
They,O,30
had,O,30
approached,EVENT,30
against,O,30
the,O,30
wind,EVENT,30
so,O,30
that,O,30
sound,EVENT,30
had,O,30
been,O,30
deadened,EVENT,30
.,O,30
Five,O,31
horses,O,31
with,O,31
riders,O,31
",",O,31
Dale,O,31
made,EVENT,31
out,O,31
--,O,31
saw,EVENT,31
them,O,31
loom,EVENT,31
close,O,31
.,O,31
Then,O,32
he,O,32
heard,EVENT,32
rough,O,32
voices,EVENT,32
.,O,32
Quickly,O,33
he,O,33
turned,EVENT,33
to,O,33
feel,O,33
in,O,33
the,O,33
dark,O,33
for,O,33
a,O,33
ladder,O,33
he,O,33
knew,O,33
led,O,33
to,O,33
a,O,33
loft,O,33
;,O,33
and,O,33
finding,EVENT,33
it,O,33
",",O,33
he,O,33
quickly,O,33
mounted,EVENT,33
",",O,33
taking,O,33
care,EVENT,33
not,O,33
to,O,33
make,O,33
a,O,33
noise,O,33
with,O,33
his,O,33
rifle,O,33
",",O,33
and,O,33
lay,EVENT,33
down,O,33
upon,O,33
the,O,33
floor,O,33
of,O,33
brush,O,33
and,O,33
poles,O,33
.,O,33
Scarcely,O,34
had,O,34
he,O,34
done,O,34
so,O,34
when,O,34
heavy,O,34
steps,EVENT,34
",",O,34
with,O,34
accompaniment,O,34
of,O,34
clinking,EVENT,34
spurs,O,34
",",O,34
passed,EVENT,34
through,O,34
the,O,34
door,O,34
below,O,34
into,O,34
the,O,34
cabin,O,34
.,O,34
“,O,35
Wal,O,35
",",O,35
Beasley,O,35
",",O,35
are,O,35
you,O,35
here,O,35
?,O,35
”,O,35
queried,EVENT,35
a,O,35
loud,O,35
voice,O,35
.,O,35
There,O,36
was,O,36
no,O,36
reply,O,36
.,O,36
The,O,37
man,O,37
below,O,37
growled,EVENT,37
under,O,37
his,O,37
breath,O,37
",",O,37
and,O,37
again,O,37
the,O,37
spurs,O,37
jingled,EVENT,37
.,O,37
“,O,38
Fellars,O,38
",",O,38
Beasley,O,38
ai,O,38
n't,O,38
here,O,38
yet,O,38
",",O,38
”,O,38
he,O,38
called,EVENT,38
.,O,38
“,O,39
Put,O,39
the,O,39
hosses,O,39
under,O,39
the,O,39
shed,O,39
.,O,39
We,O,40
'll,O,40
wait,O,40
.,O,40
”,O,41
“,O,41
Wait,O,41
",",O,41
huh,O,41
!,O,41
”,O,41
came,O,41
a,O,41
harsh,O,41
reply,EVENT,41
.,O,41
“,O,42
Mebbe,O,42
all,O,42
night,O,42
--,O,42
an,O,42
',O,42
we,O,42
got,O,42
nuthin,O,42
',O,42
to,O,42
eat,O,42
.,O,42
”,O,43
“,O,43
Shut,O,43
up,O,43
",",O,43
Moze,O,43
.,O,43
Reckon,O,44
you,O,44
're,O,44
no,O,44
good,O,44
for,O,44
anythin,O,44
',O,44
but,O,44
eatin,O,44
',O,44
.,O,44
Put,O,45
them,O,45
hosses,O,45
away,O,45
an,O,45
',O,45
some,O,45
of,O,45
you,O,45
rustle,O,45
fire-wood,O,45
in,O,45
here,O,45
.,O,45
”,O,46
Low,O,46
",",O,46
muttered,O,46
curses,EVENT,46
",",O,46
then,O,46
mingled,O,46
with,O,46
dull,O,46
thuds,EVENT,46
of,O,46
hoofs,O,46
and,O,46
strain,EVENT,46
of,O,46
leather,O,46
and,O,46
heaves,EVENT,46
of,O,46
tired,O,46
horses,O,46
.,O,46
Another,O,47
shuffling,O,47
",",O,47
clinking,O,47
footstep,EVENT,47
entered,EVENT,47
the,O,47
cabin,O,47
.,O,47
“,O,48
Snake,O,48
",",O,48
it,O,48
'd,O,48
been,O,48
sense,O,48
to,O,48
fetch,O,48
a,O,48
pack,O,48
along,O,48
",",O,48
”,O,48
drawled,EVENT,48
this,O,48
newcomer,O,48
.,O,48
“,O,49
Reckon,O,49
so,O,49
",",O,49
Jim,O,49
.,O,49
But,O,50
we,O,50
did,O,50
n't,O,50
",",O,50
an,O,50
',O,50
what,O,50
's,O,50
the,O,50
use,O,50
hollerin,O,50
',O,50
?,O,50
Beasley,O,50
wo,O,50
n't,O,50
keep,O,50
us,O,50
waitin,O,50
',O,50
long,O,50
.,O,50
”,O,51
Dale,O,51
",",O,51
lying,O,51
still,O,51
and,O,51
prone,O,51
",",O,51
felt,O,51
a,O,51
slow,O,51
start,EVENT,51
in,O,51
all,O,51
his,O,51
blood,O,51
--,O,51
a,O,51
thrilling,O,51
wave,EVENT,51
.,O,51
That,O,52
deep-voiced,O,52
man,O,52
below,O,52
was,O,52
Snake,O,52
Anson,O,52
",",O,52
the,O,52
worst,O,52
and,O,52
most,O,52
dangerous,O,52
character,O,52
of,O,52
the,O,52
region,O,52
;,O,52
and,O,52
the,O,52
others,O,52
",",O,52
undoubtedly,O,52
",",O,52
composed,O,52
his,O,52
gang,O,52
",",O,52
long,O,52
notorious,O,52
in,O,52
that,O,52
sparsely,O,52
settled,O,52
country,O,52
.,O,52
And,O,53
the,O,53
Beasley,O,53
mentioned,EVENT,53
--,O,53
he,O,53
was,O,53
one,O,53
of,O,53
the,O,53
two,O,53
biggest,O,53
ranchers,O,53
and,O,53
sheep-raisers,O,53
of,O,53
the,O,53
White,O,53
Mountain,O,53
ranges,O,53
.,O,53
What,O,54
was,O,54
the,O,54
meaning,O,54
of,O,54
a,O,54
rendezvous,O,54
between,O,54
Snake,O,54
Anson,O,54
and,O,54
Beasley,O,54
?,O,54
Milt,O,54
Dale,O,54
answered,EVENT,54
that,O,54
question,O,54
to,O,54
Beasley,O,54
's,O,54
discredit,O,54
;,O,54
and,O,54
many,O,54
strange,O,54
matters,O,54
pertaining,O,54
to,O,54
sheep,O,54
and,O,54
herders,O,54
",",O,54
always,O,54
a,O,54
mystery,O,54
to,O,54
the,O,54
little,O,54
village,O,54
of,O,54
Pine,O,54
",",O,54
now,O,54
became,EVENT,54
as,O,54
clear,O,54
as,O,54
daylight,O,54
.,O,54
Other,O,55
men,O,55
entered,EVENT,55
the,O,55
cabin,O,55
.,O,55
“,O,56
It,O,56
ai,O,56
n't,O,56
a-goin,O,56
',O,56
to,O,56
rain,O,56
much,O,56
",",O,56
”,O,56
said,EVENT,56
one,O,56
.,O,56
Then,O,57
came,O,57
a,O,57
crash,EVENT,57
of,O,57
wood,O,57
thrown,EVENT,57
to,O,57
the,O,57
ground,O,57
.,O,57
“,O,58
Jim,O,58
",",O,58
hyar,O,58
's,O,58
a,O,58
chunk,O,58
of,O,58
pine,O,58
log,O,58
",",O,58
dry,O,58
as,O,58
punk,O,58
",",O,58
”,O,58
said,EVENT,58
another,O,58
.,O,58
Rustlings,EVENT,59
and,O,59
slow,O,59
footsteps,EVENT,59
",",O,59
and,O,59
then,O,59
heavy,O,59
thuds,EVENT,59
attested,EVENT,59
to,O,59
the,O,59
probability,O,59
that,O,59
Jim,O,59
was,O,59
knocking,O,59
the,O,59
end,O,59
of,O,59
a,O,59
log,O,59
upon,O,59
the,O,59
ground,O,59
to,O,59
split,O,59
off,O,59
a,O,59
corner,O,59
whereby,O,59
a,O,59
handful,O,59
of,O,59
dry,O,59
splinters,O,59
could,O,59
be,O,59
procured,O,59
.,O,59
“,O,60
Snake,O,60
",",O,60
lem,O,60
me,O,60
your,O,60
pipe,O,60
",",O,60
an,O,60
',O,60
I,O,60
'll,O,60
hev,O,60
a,O,60
fire,O,60
in,O,60
a,O,60
jiffy,O,60
.,O,60
”,O,61
“,O,61
Wal,O,61
",",O,61
I,O,61
want,O,61
my,O,61
terbacco,O,61
an,O,61
',O,61
I,O,61
ai,O,61
n't,O,61
carin,O,61
',O,61
about,O,61
no,O,61
fire,O,61
",",O,61
”,O,61
replied,EVENT,61
Snake,O,61
.,O,61
“,O,62
Reckon,O,62
you,O,62
're,O,62
the,O,62
meanest,O,62
cuss,O,62
in,O,62
these,O,62
woods,O,62
",",O,62
”,O,62
drawled,EVENT,62
Jim,O,62
.,O,62
Sharp,O,63
click,EVENT,63
of,O,63
steel,O,63
on,O,63
flint,O,63
--,O,63
many,O,63
times,O,63
--,O,63
and,O,63
then,O,63
a,O,63
sound,EVENT,63
of,O,63
hard,O,63
blowing,EVENT,63
and,O,63
sputtering,EVENT,63
told,EVENT,63
of,O,63
Jim,O,63
's,O,63
efforts,EVENT,63
to,O,63
start,O,63
a,O,63
fire,O,63
.,O,63
Presently,O,64
the,O,64
pitchy,O,64
blackness,O,64
of,O,64
the,O,64
cabin,O,64
changed,EVENT,64
;,O,64
there,O,64
came,O,64
a,O,64
little,O,64
crackling,EVENT,64
of,O,64
wood,O,64
and,O,64
the,O,64
rustle,O,64
of,O,64
flame,EVENT,64
",",O,64
and,O,64
then,O,64
a,O,64
steady,O,64
growing,O,64
roar,EVENT,64
.,O,64
As,O,65
it,O,65
chanced,O,65
",",O,65
Dale,O,65
lay,EVENT,65
face,O,65
down,O,65
upon,O,65
the,O,65
floor,O,65
of,O,65
the,O,65
loft,O,65
",",O,65
and,O,65
right,O,65
near,O,65
his,O,65
eyes,O,65
there,O,65
were,O,65
cracks,O,65
between,O,65
the,O,65
boughs,O,65
.,O,65
When,O,66
the,O,66
fire,EVENT,66
blazed,EVENT,66
up,O,66
he,O,66
was,O,66
fairly,O,66
well,O,66
able,O,66
to,O,66
see,EVENT,66
the,O,66
men,O,66
below,O,66
.,O,66
The,O,67
only,O,67
one,O,67
he,O,67
had,O,67
ever,O,67
seen,O,67
was,O,67
Jim,O,67
Wilson,O,67
",",O,67
who,O,67
had,O,67
been,O,67
well,O,67
known,O,67
at,O,67
Pine,O,67
before,O,67
Snake,O,67
Anson,O,67
had,O,67
ever,O,67
been,O,67
heard,O,67
of,O,67
.,O,67
Jim,O,68
was,O,68
the,O,68
best,O,68
of,O,68
a,O,68
bad,O,68
lot,O,68
",",O,68
and,O,68
he,O,68
had,O,68
friends,O,68
among,O,68
the,O,68
honest,O,68
people,O,68
.,O,68
It,O,69
was,O,69
rumored,O,69
that,O,69
he,O,69
and,O,69
Snake,O,69
did,O,69
not,O,69
pull,O,69
well,O,69
together,O,69
.,O,69
“,O,70
Fire,O,70
feels,O,70
good,O,70
",",O,70
”,O,70
said,EVENT,70
the,O,70
burly,O,70
Moze,O,70
",",O,70
who,O,70
appeared,O,70
as,O,70
broad,O,70
as,O,70
he,O,70
was,O,70
black-visaged,O,70
.,O,70
“,O,71
Fall,O,71
's,O,71
sure,O,71
a-comin,O,71
',O,71
...,O,71
Now,O,71
if,O,71
only,O,71
we,O,71
had,O,71
some,O,71
grub,O,71
!,O,71
”,O,71
“,O,71
Moze,O,71
",",O,71
there,O,71
's,O,71
a,O,71
hunk,O,71
of,O,71
deer,O,71
meat,O,71
in,O,71
my,O,71
saddle-bag,O,71
",",O,71
an,O,71
',O,71
if,O,71
you,O,71
git,O,71
it,O,71
you,O,71
can,O,71
have,O,71
half,O,71
",",O,71
”,O,71
spoke,EVENT,71
up,O,71
another,O,71
voice,O,71
.,O,71
Moze,O,72
shuffled,EVENT,72
out,O,72
with,O,72
alacrity,O,72
.,O,72
In,O,73
the,O,73
firelight,O,73
Snake,O,73
Anson,O,73
's,O,73
face,O,73
looked,O,73
lean,O,73
and,O,73
serpent-like,O,73
",",O,73
his,O,73
eyes,O,73
glittered,EVENT,73
",",O,73
and,O,73
his,O,73
long,O,73
neck,O,73
and,O,73
all,O,73
of,O,73
his,O,73
long,O,73
length,O,73
carried,O,73
out,O,73
the,O,73
analogy,O,73
of,O,73
his,O,73
name,O,73
.,O,73
“,O,74
Snake,O,74
",",O,74
what,O,74
's,O,74
this,O,74
here,O,74
deal,O,74
with,O,74
Beasley,O,74
?,O,74
”,O,74
inquired,EVENT,74
Jim,O,74
.,O,74
“,O,75
Reckon,O,75
you,O,75
'll,O,75
l'arn,O,75
when,O,75
I,O,75
do,O,75
",",O,75
”,O,75
replied,EVENT,75
the,O,75
leader,O,75
.,O,75
He,O,76
appeared,O,76
tired,O,76
and,O,76
thoughtful,O,76
.,O,76
“,O,77
Ai,O,77
n't,O,77
we,O,77
done,O,77
away,O,77
with,O,77
enough,O,77
of,O,77
them,O,77
poor,O,77
greaser,O,77
herders,O,77
--,O,77
for,O,77
nothin,O,77
',O,77
?,O,77
”,O,77
queried,EVENT,77
the,O,77
youngest,O,77
of,O,77
the,O,77
gang,O,77
",",O,77
a,O,77
boy,O,77
in,O,77
years,O,77
",",O,77
whose,O,77
hard,O,77
",",O,77
bitter,O,77
lips,O,77
and,O,77
hungry,O,77
eyes,O,77
somehow,O,77
set,O,77
him,O,77
apart,O,77
from,O,77
his,O,77
comrades,O,77
.,O,77
“,O,78
You,O,78
're,O,78
dead,O,78
right,O,78
",",O,78
Burt,O,78
--,O,78
an,O,78
',O,78
that,O,78
's,O,78
my,O,78
stand,O,78
",",O,78
”,O,78
replied,EVENT,78
the,O,78
man,O,78
who,O,78
had,O,78
sent,O,78
Moze,O,78
out,O,78
.,O,78
“,O,79
Snake,O,79
",",O,79
snow,O,79
'll,O,79
be,O,79
flyin,O,79
',O,79
round,O,79
these,O,79
woods,O,79
before,O,79
long,O,79
",",O,79
”,O,79
said,EVENT,79
Jim,O,79
Wilson,O,79
.,O,79
“,O,80
Are,O,80
we,O,80
goin,O,80
',O,80
to,O,80
winter,O,80
down,O,80
in,O,80
the,O,80
Tonto,O,80
Basin,O,80
or,O,80
over,O,80
on,O,80
the,O,80
Gila,O,80
?,O,80
”,O,80
“,O,80
Reckon,O,80
we,O,80
'll,O,80
do,O,80
some,O,80
tall,O,80
ridin,O,80
',O,80
before,O,80
we,O,80
strike,O,80
south,O,80
",",O,80
”,O,80
replied,EVENT,80
Snake,O,80
",",O,80
gruffly,O,80
.,O,80
At,O,81
the,O,81
juncture,O,81
Moze,O,81
returned,EVENT,81
.,O,81
“,O,82
Boss,O,82
",",O,82
I,O,82
heerd,EVENT,82
a,O,82
hoss,O,82
comin,EVENT,82
',O,82
up,O,82
the,O,82
trail,O,82
",",O,82
”,O,82
he,O,82
said,EVENT,82
.,O,82
Snake,O,83
rose,EVENT,83
and,O,83
stood,EVENT,83
at,O,83
the,O,83
door,O,83
",",O,83
listening,EVENT,83
.,O,83
Outside,O,84
the,O,84
wind,EVENT,84
moaned,EVENT,84
fitfully,O,84
and,O,84
scattering,O,84
raindrops,EVENT,84
pattered,EVENT,84
upon,O,84
the,O,84
cabin,O,84
.,O,84
“,O,85
A-huh,O,85
!,O,85
”,O,85
exclaimed,EVENT,85
Snake,O,85
",",O,85
in,O,85
relief,O,85
.,O,85
Silence,EVENT,86
ensued,O,86
then,O,86
for,O,86
a,O,86
moment,O,86
",",O,86
at,O,86
the,O,86
end,O,86
of,O,86
which,O,86
interval,O,86
Dale,O,86
heard,EVENT,86
a,O,86
rapid,O,86
clip-clop,O,86
on,O,86
the,O,86
rocky,O,86
trail,O,86
outside,O,86
.,O,86
The,O,87
men,O,87
below,O,87
shuffled,EVENT,87
uneasily,O,87
",",O,87
but,O,87
none,O,87
of,O,87
them,O,87
spoke,O,87
.,O,87
The,O,88
fire,EVENT,88
cracked,EVENT,88
cheerily,O,88
.,O,88
Snake,O,89
Anson,O,89
stepped,EVENT,89
back,O,89
from,O,89
before,O,89
the,O,89
door,O,89
with,O,89
an,O,89
action,EVENT,89
that,O,89
expressed,EVENT,89
both,O,89
doubt,O,89
and,O,89
caution,O,89
.,O,89
The,O,90
trotting,EVENT,90
horse,O,90
had,O,90
halted,EVENT,90
out,O,90
there,O,90
somewhere,O,90
.,O,90
“,O,91
Ho,O,91
there,O,91
",",O,91
inside,O,91
!,O,91
”,O,91
called,EVENT,91
a,O,91
voice,O,91
from,O,91
the,O,91
darkness,O,91
.,O,91
“,O,92
Ho,O,92
yourself,O,92
!,O,92
”,O,92
replied,EVENT,92
Anson,O,92
.,O,92
“,O,93
That,O,93
you,O,93
",",O,93
Snake,O,93
?,O,93
”,O,93
quickly,O,93
followed,O,93
the,O,93
query,EVENT,93
.,O,93
“,O,94
Reckon,O,94
so,O,94
",",O,94
”,O,94
returned,EVENT,94
Anson,O,94
",",O,94
showing,EVENT,94
himself,O,94
.,O,94
The,O,95
newcomer,O,95
entered,EVENT,95
.,O,95
He,O,96
was,O,96
a,O,96
large,O,96
man,O,96
",",O,96
wearing,O,96
a,O,96
slicker,O,96
that,O,96
shone,EVENT,96
wet,O,96
in,O,96
the,O,96
firelight,O,96
.,O,96
His,O,97
sombrero,O,97
",",O,97
pulled,O,97
well,O,97
down,O,97
",",O,97
shadowed,O,97
his,O,97
face,O,97
",",O,97
so,O,97
that,O,97
the,O,97
upper,O,97
half,O,97
of,O,97
his,O,97
features,O,97
might,O,97
as,O,97
well,O,97
have,O,97
been,O,97
masked,O,97
.,O,97
He,O,98
had,O,98
a,O,98
black,O,98
",",O,98
drooping,O,98
mustache,O,98
",",O,98
and,O,98
a,O,98
chin,O,98
like,O,98
a,O,98
rock,O,98
.,O,98
A,O,99
potential,O,99
force,O,99
",",O,99
matured,O,99
and,O,99
powerful,O,99
",",O,99
seemed,O,99
to,O,99
be,O,99
wrapped,O,99
in,O,99
his,O,99
movements,O,99
.,O,99
“,O,100
Hullo,O,100
",",O,100
Snake,O,100
!,O,100
Hullo,O,100
",",O,100
Wilson,O,100
!,O,100
”,O,100
he,O,100
said,EVENT,100
.,O,100
“,O,101
I,O,101
've,O,101
backed,EVENT,101
out,O,101
on,O,101
the,O,101
other,O,101
deal,O,101
.,O,101
Sent,EVENT,102
for,O,102
you,O,102
on,O,102
--,O,102
on,O,102
another,O,102
little,O,102
matter,O,102
...,O,102
particular,O,102
private,O,102
.,O,102
”,O,103
Here,O,103
he,O,103
indicated,O,103
with,O,103
a,O,103
significant,O,103
gesture,EVENT,103
that,O,103
Snake,O,103
's,O,103
men,O,103
were,O,103
to,O,103
leave,O,103
the,O,103
cabin,O,103
.,O,103
“,O,104
A-huh,O,104
!,O,104
ejaculated,EVENT,104
Anson,O,104
",",O,104
dubiously,O,104
.,O,104
Then,O,105
he,O,105
turned,EVENT,105
abruptly,O,105
.,O,105
Moze,O,106
",",O,106
you,O,106
an,O,106
',O,106
Shady,O,106
an,O,106
',O,106
Burt,O,106
go,O,106
wait,O,106
outside,O,106
.,O,106
Reckon,O,107
this,O,107
ai,O,107
n't,O,107
the,O,107
deal,O,107
I,O,107
expected,O,107
...,O,107
.,O,107
An,O,108
',O,108
you,O,108
can,O,108
saddle,O,108
the,O,108
hosses,O,108
.,O,108
”,O,109
