token,label,sentence
",",O,13
and,O,13
never,O,13
learn,O,13
bad,O,13
ways,O,13
;,O,13
do,O,13
your,O,13
work,O,13
with,O,13
a,O,13
good,O,13
will,O,13
",",O,13
lift,O,13
your,O,13
feet,O,13
up,O,13
well,O,13
when,O,13
you,O,13
trot,O,13
",",O,13
and,O,13
never,O,13
bite,O,13
or,O,13
kick,O,13
even,O,13
in,O,13
play,O,13
.,O,13
”,O,14
I,O,14
have,O,14
never,O,14
forgotten,O,14
my,O,14
mother,O,14
’s,O,14
advice,O,14
;,O,14
I,O,14
knew,O,14
she,O,14
was,O,14
a,O,14
wise,O,14
old,O,14
horse,O,14
",",O,14
and,O,14
our,O,14
master,O,14
thought,O,14
a,O,14
great,O,14
deal,O,14
of,O,14
her,O,14
.,O,14
Her,O,15
name,O,15
was,O,15
Duchess,O,15
",",O,15
but,O,15
he,O,15
often,O,15
called,O,15
her,O,15
Pet,O,15
.,O,15
Our,O,16
master,O,16
was,O,16
a,O,16
good,O,16
",",O,16
kind,O,16
man,O,16
.,O,16
He,O,17
gave,O,17
us,O,17
good,O,17
food,O,17
",",O,17
good,O,17
lodging,O,17
",",O,17
and,O,17
kind,O,17
words,O,17
;,O,17
he,O,17
spoke,O,17
as,O,17
kindly,O,17
to,O,17
us,O,17
as,O,17
he,O,17
did,O,17
to,O,17
his,O,17
little,O,17
children,O,17
.,O,17
We,O,18
were,O,18
all,O,18
fond,O,18
of,O,18
him,O,18
",",O,18
and,O,18
my,O,18
mother,O,18
loved,O,18
him,O,18
very,O,18
much,O,18
.,O,18
When,O,19
she,O,19
saw,O,19
him,O,19
at,O,19
the,O,19
gate,O,19
she,O,19
would,O,19
neigh,O,19
with,O,19
joy,O,19
",",O,19
and,O,19
trot,O,19
up,O,19
to,O,19
him,O,19
.,O,19
He,O,20
would,O,20
pat,O,20
and,O,20
stroke,O,20
her,O,20
and,O,20
say,O,20
",",O,20
“,O,20
Well,O,20
",",O,20
old,O,20
Pet,O,20
",",O,20
and,O,20
how,O,20
is,O,20
your,O,20
little,O,20
Darkie,O,20
?,O,20
”,O,20
I,O,20
was,O,20
a,O,20
dull,O,20
black,O,20
",",O,20
so,O,20
he,O,20
called,O,20
me,O,20
Darkie,O,20
;,O,20
then,O,20
he,O,20
would,O,20
give,O,20
me,O,20
a,O,20
piece,O,20
of,O,20
bread,O,20
",",O,20
which,O,20
was,O,20
very,O,20
good,O,20
",",O,20
and,O,20
sometimes,O,20
he,O,20
brought,O,20
a,O,20
carrot,O,20
for,O,20
my,O,20
mother,O,20
.,O,20
All,O,21
the,O,21
horses,O,21
would,O,21
come,O,21
to,O,21
him,O,21
",",O,21
but,O,21
I,O,21
think,O,21
we,O,21
were,O,21
his,O,21
favorites,O,21
.,O,21
My,O,22
mother,O,22
always,O,22
took,O,22
him,O,22
to,O,22
the,O,22
town,O,22
on,O,22
a,O,22
market,O,22
day,O,22
in,O,22
a,O,22
light,O,22
gig,O,22
.,O,22
There,O,23
was,O,23
a,O,23
plowboy,O,23
",",O,23
Dick,O,23
",",O,23
who,O,23
sometimes,O,23
came,O,23
into,O,23
our,O,23
field,O,23
to,O,23
pluck,O,23
blackberries,O,23
from,O,23
the,O,23
hedge,O,23
.,O,23
When,O,24
he,O,24
had,O,24
eaten,O,24
all,O,24
he,O,24
wanted,O,24
he,O,24
would,O,24
have,O,24
what,O,24
he,O,24
called,O,24
fun,O,24
with,O,24
the,O,24
colts,O,24
",",O,24
throwing,O,24
stones,O,24
and,O,24
sticks,O,24
at,O,24
them,O,24
to,O,24
make,O,24
them,O,24
gallop,O,24
.,O,24
We,O,25
did,O,25
not,O,25
much,O,25
mind,O,25
him,O,25
",",O,25
for,O,25
we,O,25
could,O,25
gallop,O,25
off,O,25
;,O,25
but,O,25
sometimes,O,25
a,O,25
stone,O,25
would,O,25
hit,O,25
and,O,25
hurt,O,25
us,O,25
.,O,25
One,O,26
day,O,26
he,O,26
was,O,26
at,O,26
this,O,26
game,O,26
",",O,26
and,O,26
did,O,26
not,O,26
know,O,26
that,O,26
the,O,26
master,O,26
was,O,26
in,O,26
the,O,26
next,O,26
field,O,26
;,O,26
but,O,26
he,O,26
was,O,26
there,O,26
",",O,26
watching,EVENT,26
what,O,26
was,O,26
going,O,26
on,O,26
;,O,26
over,O,26
the,O,26
hedge,O,26
he,O,26
jumped,EVENT,26
in,O,26
a,O,26
snap,O,26
",",O,26
and,O,26
catching,EVENT,26
Dick,O,26
by,O,26
the,O,26
arm,O,26
",",O,26
he,O,26
gave,O,26
him,O,26
such,O,26
a,O,26
box,EVENT,26
on,O,26
the,O,26
ear,O,26
as,O,26
made,O,26
him,O,26
roar,EVENT,26
with,O,26
the,O,26
pain,EVENT,26
and,O,26
surprise,EVENT,26
.,O,26
As,O,27
soon,O,27
as,O,27
we,O,27
saw,EVENT,27
the,O,27
master,O,27
we,O,27
trotted,EVENT,27
up,O,27
nearer,O,27
to,O,27
see,O,27
what,O,27
went,O,27
on,O,27
.,O,27
“,O,28
Bad,O,28
boy,O,28
!,O,28
”,O,28
he,O,28
said,EVENT,28
",",O,28
“,O,28
bad,O,28
boy,O,28
!,O,28
to,O,28
chase,EVENT,28
the,O,28
colts,O,28
.,O,28
This,O,29
is,O,29
not,O,29
the,O,29
first,O,29
time,O,29
",",O,29
nor,O,29
the,O,29
second,O,29
",",O,29
but,O,29
it,O,29
shall,O,29
be,O,29
the,O,29
last,O,29
.,O,29
There,O,30
--,O,30
take,O,30
your,O,30
money,O,30
and,O,30
go,O,30
home,O,30
;,O,30
I,O,30
shall,O,30
not,O,30
want,O,30
you,O,30
on,O,30
my,O,30
farm,O,30
again,O,30
.,O,30
”,O,31
So,O,31
we,O,31
never,O,31
saw,O,31
Dick,O,31
any,O,31
more,O,31
.,O,31
Old,O,32
Daniel,O,32
",",O,32
the,O,32
man,O,32
who,O,32
looked,O,32
after,O,32
the,O,32
horses,O,32
",",O,32
was,O,32
just,O,32
as,O,32
gentle,O,32
as,O,32
our,O,32
master,O,32
",",O,32
so,O,32
we,O,32
were,O,32
well,O,32
off,O,32
.,O,32
02,O,33
The,O,33
Hunt,O,33
Before,O,33
I,O,33
was,O,33
two,O,33
years,O,33
old,O,33
a,O,33
circumstance,EVENT,33
happened,O,33
which,O,33
I,O,33
have,O,33
never,O,33
forgotten,O,33
.,O,33
It,O,34
was,O,34
early,O,34
in,O,34
the,O,34
spring,O,34
;,O,34
there,O,34
had,O,34
been,O,34
a,O,34
little,O,34
frost,EVENT,34
in,O,34
the,O,34
night,O,34
",",O,34
and,O,34
a,O,34
light,O,34
mist,EVENT,34
still,O,34
hung,O,34
over,O,34
the,O,34
woods,O,34
and,O,34
meadows,O,34
.,O,34
I,O,35
and,O,35
the,O,35
other,O,35
colts,O,35
were,O,35
feeding,EVENT,35
at,O,35
the,O,35
lower,O,35
part,O,35
of,O,35
the,O,35
field,O,35
when,O,35
we,O,35
heard,EVENT,35
",",O,35
quite,O,35
in,O,35
the,O,35
distance,O,35
",",O,35
what,O,35
sounded,O,35
like,O,35
the,O,35
cry,O,35
of,O,35
dogs,O,35
.,O,35
The,O,36
oldest,O,36
of,O,36
the,O,36
colts,O,36
raised,EVENT,36
his,O,36
head,O,36
",",O,36
pricked,EVENT,36
his,O,36
ears,O,36
",",O,36
and,O,36
said,EVENT,36
",",O,36
“,O,36
There,O,36
are,O,36
the,O,36
hounds,O,36
!,O,36
”,O,36
and,O,36
immediately,O,36
cantered,EVENT,36
off,O,36
",",O,36
followed,EVENT,36
by,O,36
the,O,36
rest,O,36
of,O,36
us,O,36
to,O,36
the,O,36
upper,O,36
part,O,36
of,O,36
the,O,36
field,O,36
",",O,36
where,O,36
we,O,36
could,O,36
look,O,36
over,O,36
the,O,36
hedge,O,36
and,O,36
see,O,36
several,O,36
fields,O,36
beyond,O,36
.,O,36
My,O,37
mother,O,37
and,O,37
an,O,37
old,O,37
riding,O,37
horse,O,37
of,O,37
our,O,37
master,O,37
’s,O,37
were,O,37
also,O,37
standing,O,37
near,O,37
",",O,37
and,O,37
seemed,O,37
to,O,37
know,O,37
all,O,37
about,O,37
it,O,37
.,O,37
“,O,38
They,O,38
have,O,38
found,EVENT,38
a,O,38
hare,O,38
",",O,38
”,O,38
said,EVENT,38
my,O,38
mother,O,38
",",O,38
“,O,38
and,O,38
if,O,38
they,O,38
come,O,38
this,O,38
way,O,38
we,O,38
shall,O,38
see,O,38
the,O,38
hunt,O,38
.,O,38
”,O,39
And,O,39
soon,O,39
the,O,39
dogs,O,39
were,O,39
all,O,39
tearing,EVENT,39
down,O,39
the,O,39
field,O,39
of,O,39
young,O,39
wheat,O,39
next,O,39
to,O,39
ours,O,39
.,O,39
I,O,40
never,O,40
heard,O,40
such,O,40
a,O,40
noise,EVENT,40
as,O,40
they,O,40
made,O,40
.,O,40
They,O,41
did,O,41
not,O,41
bark,O,41
",",O,41
nor,O,41
howl,O,41
",",O,41
nor,O,41
whine,O,41
",",O,41
but,O,41
kept,O,41
on,O,41
a,O,41
“,O,41
yo,O,41
!,O,41
yo,O,41
",",O,41
o,O,41
",",O,41
o,O,41
!,O,41
yo,O,41
!,O,41
yo,O,41
",",O,41
o,O,41
",",O,41
o,O,41
!,O,41
”,O,41
at,O,41
the,O,41
top,O,41
of,O,41
their,O,41
voices,EVENT,41
.,O,41
After,O,42
them,O,42
came,EVENT,42
a,O,42
number,O,42
of,O,42
men,O,42
on,O,42
horseback,O,42
",",O,42
some,O,42
of,O,42
them,O,42
in,O,42
green,O,42
coats,O,42
",",O,42
all,O,42
galloping,EVENT,42
as,O,42
fast,O,42
as,O,42
they,O,42
could,O,42
.,O,42
The,O,43
old,O,43
horse,O,43
snorted,EVENT,43
and,O,43
looked,EVENT,43
eagerly,O,43
after,O,43
them,O,43
",",O,43
and,O,43
we,O,43
young,O,43
colts,O,43
wanted,EVENT,43
to,O,43
be,O,43
galloping,O,43
with,O,43
them,O,43
",",O,43
but,O,43
they,O,43
were,O,43
soon,O,43
away,EVENT,43
into,O,43
the,O,43
fields,O,43
lower,O,43
down,O,43
;,O,43
here,O,43
it,O,43
seemed,O,43
as,O,43
if,O,43
they,O,43
had,O,43
come,O,43
to,O,43
a,O,43
stand,O,43
;,O,43
the,O,43
dogs,O,43
left,EVENT,43
off,O,43
barking,EVENT,43
",",O,43
and,O,43
ran,EVENT,43
about,O,43
every,O,43
way,O,43
with,O,43
their,O,43
noses,O,43
to,O,43
the,O,43
ground,O,43
.,O,43
“,O,44
They,O,44
have,O,44
lost,EVENT,44
the,O,44
scent,O,44
",",O,44
”,O,44
said,EVENT,44
the,O,44
old,O,44
horse,O,44
;,O,44
“,O,44
perhaps,O,44
the,O,44
hare,O,44
will,O,44
get,O,44
off,O,44
.,O,44
”,O,45
“,O,45
What,O,45
hare,O,45
?,O,45
”,O,45
I,O,45
said,EVENT,45
.,O,45
“,O,46
Oh,O,46
!,O,46
I,O,46
do,O,46
n’t,O,46
know,O,46
what,O,46
hare,O,46
;,O,46
likely,O,46
enough,O,46
it,O,46
may,O,46
be,O,46
one,O,46
of,O,46
our,O,46
own,O,46
hares,O,46
out,O,46
of,O,46
the,O,46
woods,O,46
;,O,46
any,O,46
hare,O,46
they,O,46
can,O,46
find,O,46
will,O,46
do,O,46
for,O,46
the,O,46
dogs,O,46
and,O,46
men,O,46
to,O,46
run,O,46
after,O,46
;,O,46
”,O,46
and,O,46
before,O,46
long,O,46
the,O,46
dogs,O,46
began,O,46
their,O,46
“,O,46
yo,O,46
!,O,46
yo,O,46
",",O,46
o,O,46
",",O,46
o,O,46
!,O,46
”,O,46
again,O,46
",",O,46
and,O,46
back,O,46
they,O,46
came,EVENT,46
altogether,O,46
at,O,46
full,O,46
speed,O,46
",",O,46
making,O,46
straight,EVENT,46
for,O,46
our,O,46
meadow,O,46
at,O,46
the,O,46
part,O,46
where,O,46
the,O,46
high,O,46
bank,O,46
and,O,46
hedge,O,46
overhang,O,46
the,O,46
brook,O,46
.,O,46
“,O,47
Now,O,47
we,O,47
shall,O,47
see,O,47
the,O,47
hare,O,47
",",O,47
”,O,47
said,EVENT,47
my,O,47
mother,O,47
;,O,47
and,O,47
just,O,47
then,O,47
a,O,47
hare,O,47
wild,O,47
with,O,47
fright,EVENT,47
rushed,EVENT,47
by,O,47
and,O,47
made,EVENT,47
for,O,47
the,O,47
woods,O,47
.,O,47
On,O,48
came,EVENT,48
the,O,48
dogs,O,48
;,O,48
they,O,48
burst,EVENT,48
over,O,48
the,O,48
bank,O,48
",",O,48
leaped,EVENT,48
the,O,48
stream,O,48
",",O,48
and,O,48
came,O,48
dashing,EVENT,48
across,O,48
the,O,48
field,O,48
followed,EVENT,48
by,O,48
the,O,48
huntsmen,O,48
.,O,48
Six,O,49
or,O,49
eight,O,49
men,O,49
leaped,EVENT,49
their,O,49
horses,O,49
clean,O,49
over,O,49
",",O,49
close,O,49
upon,O,49
the,O,49
dogs,O,49
.,O,49
The,O,50
hare,O,50
tried,EVENT,50
to,O,50
get,O,50
through,O,50
the,O,50
fence,O,50
;,O,50
it,O,50
was,O,50
too,O,50
thick,O,50
",",O,50
and,O,50
she,O,50
turned,EVENT,50
sharp,O,50
round,O,50
to,O,50
make,O,50
for,O,50
the,O,50
road,O,50
",",O,50
but,O,50
it,O,50
was,O,50
too,O,50
late,O,50
;,O,50
the,O,50
dogs,O,50
were,O,50
upon,O,50
her,O,50
with,O,50
their,O,50
wild,O,50
cries,EVENT,50
;,O,50
we,O,50
heard,EVENT,50
one,O,50
shriek,EVENT,50
",",O,50
and,O,50
that,O,50
was,O,50
the,O,50
end,EVENT,50
of,O,50
her,O,50
.,O,50
One,O,51
of,O,51
the,O,51
huntsmen,O,51
rode,EVENT,51
up,O,51
and,O,51
whipped,EVENT,51
off,O,51
the,O,51
dogs,O,51
",",O,51
who,O,51
would,O,51
soon,O,51
have,O,51
torn,O,51
her,O,51
to,O,51
pieces,O,51
.,O,51
He,O,52
held,EVENT,52
her,O,52
up,O,52
by,O,52
the,O,52
leg,O,52
torn,EVENT,52
and,O,52
bleeding,EVENT,52
",",O,52
and,O,52
all,O,52
the,O,52
gentlemen,O,52
seemed,O,52
well,O,52
pleased,O,52
.,O,52
As,O,53
for,O,53
me,O,53
",",O,53
I,O,53
was,O,53
so,O,53
astonished,EVENT,53
that,O,53
I,O,53
did,O,53
not,O,53
at,O,53
first,O,53
see,O,53
what,O,53
was,O,53
going,EVENT,53
on,O,53
by,O,53
the,O,53
brook,O,53
;,O,53
but,O,53
when,O,53
I,O,53
did,O,53
look,EVENT,53
there,O,53
was,O,53
a,O,53
sad,O,53
sight,EVENT,53
;,O,53
two,O,53
fine,O,53
horses,O,53
were,O,53
down,EVENT,53
",",O,53
one,O,53
was,O,53
struggling,EVENT,53
in,O,53
the,O,53
stream,O,53
",",O,53
and,O,53
the,O,53
other,O,53
was,O,53
groaning,EVENT,53
on,O,53
the,O,53
grass,O,53
.,O,53
One,O,54
of,O,54
the,O,54
riders,O,54
was,O,54
getting,EVENT,54
out,O,54
of,O,54
the,O,54
water,O,54
covered,EVENT,54
with,O,54
mud,O,54
",",O,54
the,O,54
other,O,54
lay,O,54
quite,O,54
still,O,54
.,O,54
“,O,55
His,O,55
neck,O,55
is,O,55
broke,EVENT,55
",",O,55
”,O,55
said,EVENT,55
my,O,55
mother,O,55
.,O,55
“,O,56
And,O,56
serve,O,56
him,O,56
right,O,56
",",O,56
too,O,56
",",O,56
”,O,56
said,EVENT,56
one,O,56
of,O,56
the,O,56
colts,O,56
.,O,56
I,O,57
thought,O,57
the,O,57
same,O,57
",",O,57
but,O,57
my,O,57
mother,O,57
did,O,57
not,O,57
join,O,57
with,O,57
us,O,57
.,O,57
“,O,58
Well,O,58
",",O,58
no,O,58
",",O,58
”,O,58
she,O,58
said,EVENT,58
",",O,58
“,O,58
you,O,58
must,O,58
not,O,58
say,O,58
that,O,58
;,O,58
but,O,58
though,O,58
I,O,58
am,O,58
an,O,58
old,O,58
horse,O,58
",",O,58
and,O,58
have,O,58
seen,O,58
and,O,58
heard,O,58
a,O,58
great,O,58
deal,O,58
",",O,58
I,O,58
never,O,58
yet,O,58
could,O,58
make,O,58
out,O,58
why,O,58
men,O,58
are,O,58
so,O,58
fond,O,58
of,O,58
this,O,58
sport,O,58
;,O,58
they,O,58
often,O,58
hurt,O,58
themselves,O,58
",",O,58
often,O,58
spoil,O,58
good,O,58
horses,O,58
",",O,58
and,O,58
tear,O,58
up,O,58
the,O,58
fields,O,58
",",O,58
and,O,58
all,O,58
for,O,58
a,O,58
hare,O,58
or,O,58
a,O,58
fox,O,58
",",O,58
or,O,58
a,O,58
stag,O,58
",",O,58
that,O,58
they,O,58
could,O,58
get,O,58
more,O,58
easily,O,58
some,O,58
other,O,58
way,O,58
;,O,58
but,O,58
we,O,58
are,O,58
only,O,58
horses,O,58
",",O,58
and,O,58
do,O,58
n’t,O,58
know,O,58
.,O,58
”,O,59
While,O,59
my,O,59
mother,O,59
was,O,59
saying,EVENT,59
this,O,59
we,O,59
stood,O,59
and,O,59
looked,EVENT,59
on,O,59
.,O,59
Many,O,60
of,O,60
the,O,60
riders,O,60
had,O,60
gone,EVENT,60
to,O,60
the,O,60
young,O,60
man,O,60
;,O,60
but,O,60
my,O,60
master,O,60
",",O,60
who,O,60
had,O,60
been,O,60
watching,EVENT,60
what,O,60
was,O,60
going,EVENT,60
on,O,60
",",O,60
was,O,60
the,O,60
first,O,60
to,O,60
raise,EVENT,60
him,O,60
.,O,60
His,O,61
head,O,61
fell,EVENT,61
back,O,61
and,O,61
his,O,61
arms,O,61
hung,EVENT,61
down,O,61
",",O,61
and,O,61
every,O,61
one,O,61
looked,O,61
very,O,61
serious,O,61
.,O,61
There,O,62
was,O,62
no,O,62
noise,O,62
now,O,62
;,O,62
even,O,62
the,O,62
dogs,O,62
were,O,62
quiet,O,62
",",O,62
and,O,62
seemed,O,62
to,O,62
know,O,62
that,O,62
something,O,62
was,O,62
wrong,O,62
.,O,62
They,O,63
carried,EVENT,63
him,O,63
to,O,63
our,O,63
master,O,63
’s,O,63
house,O,63
.,O,63
I,O,64
heard,EVENT,64
afterward,O,64
that,O,64
it,O,64
was,O,64
young,O,64
George,O,64
Gordon,O,64
",",O,64
the,O,64
squire,O,64
’s,O,64
only,O,64
son,O,64
",",O,64
a,O,64
fine,O,64
",",O,64
tall,O,64
young,O,64
man,O,64
",",O,64
and,O,64
the,O,64
pride,O,64
of,O,64
his,O,64
family,O,64
.,O,64
There,O,65
was,O,65
now,O,65
riding,EVENT,65
off,O,65
in,O,65
all,O,65
directions,O,65
to,O,65
the,O,65
doctor,O,65
’s,O,65
",",O,65
to,O,65
the,O,65
farrier,O,65
’s,O,65
",",O,65
and,O,65
no,O,65
doubt,O,65
to,O,65
Squire,O,65
Gordon,O,65
’s,O,65
",",O,65
to,O,65
let,O,65
him,O,65
know,O,65
about,O,65
his,O,65
son,O,65
.,O,65
When,O,66
Mr.,O,66
Bond,O,66
",",O,66
the,O,66
farrier,O,66
",",O,66
came,EVENT,66
to,O,66
look,O,66
at,O,66
the,O,66
black,O,66
horse,O,66
that,O,66
lay,O,66
groaning,EVENT,66
on,O,66
the,O,66
grass,O,66
",",O,66
he,O,66
felt,EVENT,66
him,O,66
all,O,66
over,O,66
",",O,66
and,O,66
shook,EVENT,66
his,O,66
head,O,66
;,O,66
one,O,66
of,O,66
his,O,66
legs,O,66
was,O,66
broken,EVENT,66
.,O,66
Then,O,67
some,O,67
one,O,67
ran,EVENT,67
to,O,67
our,O,67
master,O,67
’s,O,67
house,O,67
and,O,67
came,EVENT,67
back,O,67
with,O,67
a,O,67
gun,O,67
;,O,67
presently,O,67
there,O,67
was,O,67
a,O,67
loud,O,67
bang,EVENT,67
and,O,67
a,O,67
dreadful,O,67
shriek,EVENT,67
",",O,67
and,O,67
then,O,67
all,O,67
was,O,67
still,EVENT,67
;,O,67
the,O,67
black,O,67
horse,O,67
moved,O,67
no,O,67
more,O,67
.,O,67
My,O,68
mother,O,68
seemed,O,68
much,O,68
troubled,O,68
;,O,68
she,O,68
said,EVENT,68
she,O,68
had,O,68
known,O,68
that,O,68
horse,O,68
for,O,68
years,O,68
",",O,68
and,O,68
that,O,68
his,O,68
name,O,68
was,O,68
“,O,68
Rob,O,68
Roy,O,68
”,O,68
;,O,68
he,O,68
was,O,68
a,O,68
good,O,68
horse,O,68
",",O,68
and,O,68
there,O,68
was,O,68
no,O,68
vice,O,68
in,O,68
him,O,68
.,O,68
She,O,69
never,O,69
would,O,69
go,O,69
to,O,69
that,O,69
part,O,69
of,O,69
the,O,69
field,O,69
afterward,O,69
.,O,69
