token,label,sentence
so,O,8
much,O,8
that,O,8
she,O,8
gave,O,8
up,O,8
her,O,8
place,O,8
in,O,8
three,O,8
months,O,8
",",O,8
and,O,8
when,O,8
other,O,8
governesses,O,8
came,O,8
to,O,8
try,O,8
to,O,8
fill,O,8
it,O,8
they,O,8
always,O,8
went,O,8
away,O,8
in,O,8
a,O,8
shorter,O,8
time,O,8
than,O,8
the,O,8
first,O,8
one,O,8
.,O,8
So,O,9
if,O,9
Mary,O,9
had,O,9
not,O,9
chosen,O,9
to,O,9
really,O,9
want,O,9
to,O,9
know,O,9
how,O,9
to,O,9
read,O,9
books,O,9
she,O,9
would,O,9
never,O,9
have,O,9
learned,O,9
her,O,9
letters,O,9
at,O,9
all,O,9
.,O,9
One,O,10
frightfully,O,10
hot,O,10
morning,O,10
",",O,10
when,O,10
she,O,10
was,O,10
about,O,10
nine,O,10
years,O,10
old,O,10
",",O,10
she,O,10
awakened,EVENT,10
feeling,O,10
very,O,10
cross,O,10
",",O,10
and,O,10
she,O,10
became,O,10
crosser,EVENT,10
still,O,10
when,O,10
she,O,10
saw,EVENT,10
that,O,10
the,O,10
servant,O,10
who,O,10
stood,O,10
by,O,10
her,O,10
bedside,O,10
was,O,10
not,O,10
her,O,10
Ayah,O,10
.,O,10
she,O,11
said,EVENT,11
to,O,11
the,O,11
strange,O,11
woman,O,11
.,O,11
The,O,12
woman,O,12
looked,O,12
frightened,O,12
",",O,12
but,O,12
she,O,12
only,O,12
stammered,EVENT,12
that,O,12
the,O,12
Ayah,O,12
could,O,12
not,O,12
come,O,12
and,O,12
when,O,12
Mary,O,12
threw,O,12
herself,O,12
into,O,12
a,O,12
passion,EVENT,12
and,O,12
beat,EVENT,12
and,O,12
kicked,EVENT,12
her,O,12
",",O,12
she,O,12
looked,O,12
only,O,12
more,O,12
frightened,O,12
and,O,12
repeated,EVENT,12
that,O,12
it,O,12
was,O,12
not,O,12
possible,O,12
for,O,12
the,O,12
Ayah,O,12
to,O,12
come,O,12
to,O,12
Missie,O,12
Sahib,O,12
.,O,12
There,O,13
was,O,13
something,O,13
mysterious,O,13
in,O,13
the,O,13
air,O,13
that,O,13
morning,O,13
.,O,13
Nothing,O,14
was,O,14
done,O,14
in,O,14
its,O,14
regular,O,14
order,O,14
and,O,14
several,O,14
of,O,14
the,O,14
native,O,14
servants,O,14
seemed,O,14
missing,O,14
",",O,14
while,O,14
those,O,14
whom,O,14
Mary,O,14
saw,EVENT,14
slunk,EVENT,14
or,O,14
hurried,EVENT,14
about,O,14
with,O,14
ashy,O,14
and,O,14
scared,O,14
faces,O,14
.,O,14
But,O,15
no,O,15
one,O,15
would,O,15
tell,O,15
her,O,15
anything,O,15
and,O,15
her,O,15
Ayah,O,15
did,O,15
not,O,15
come,O,15
.,O,15
She,O,16
was,O,16
actually,O,16
left,O,16
alone,O,16
as,O,16
the,O,16
morning,O,16
went,O,16
on,O,16
",",O,16
and,O,16
at,O,16
last,O,16
she,O,16
wandered,EVENT,16
out,O,16
into,O,16
the,O,16
garden,O,16
and,O,16
began,O,16
to,O,16
play,EVENT,16
by,O,16
herself,O,16
under,O,16
a,O,16
tree,O,16
near,O,16
the,O,16
veranda,O,16
.,O,16
She,O,17
pretended,EVENT,17
that,O,17
she,O,17
was,O,17
making,O,17
a,O,17
flower-bed,O,17
",",O,17
and,O,17
she,O,17
stuck,EVENT,17
big,O,17
scarlet,O,17
hibiscus,O,17
blossoms,O,17
into,O,17
little,O,17
heaps,O,17
of,O,17
earth,O,17
",",O,17
all,O,17
the,O,17
time,O,17
growing,O,17
more,O,17
and,O,17
more,O,17
angry,EVENT,17
and,O,17
muttering,EVENT,17
to,O,17
herself,O,17
the,O,17
things,O,17
she,O,17
would,O,17
say,O,17
and,O,17
the,O,17
names,O,17
she,O,17
would,O,17
call,O,17
Saidie,O,17
when,O,17
she,O,17
returned,O,17
.,O,17
she,O,18
said,EVENT,18
",",O,18
because,O,18
to,O,18
call,O,18
a,O,18
native,O,18
a,O,18
pig,O,18
is,O,18
the,O,18
worst,O,18
insult,O,18
of,O,18
all,O,18
.,O,18
She,O,19
was,O,19
grinding,EVENT,19
her,O,19
teeth,O,19
and,O,19
saying,EVENT,19
this,O,19
over,O,19
and,O,19
over,O,19
again,O,19
when,O,19
she,O,19
heard,EVENT,19
her,O,19
mother,O,19
come,EVENT,19
out,O,19
on,O,19
the,O,19
veranda,O,19
with,O,19
some,O,19
one,O,19
.,O,19
She,O,20
was,O,20
with,O,20
a,O,20
fair,O,20
young,O,20
man,O,20
and,O,20
they,O,20
stood,O,20
talking,EVENT,20
together,O,20
in,O,20
low,O,20
strange,O,20
voices,O,20
.,O,20
Mary,O,21
knew,O,21
the,O,21
fair,O,21
young,O,21
man,O,21
who,O,21
looked,O,21
like,O,21
a,O,21
boy,O,21
.,O,21
She,O,22
had,O,22
heard,EVENT,22
that,O,22
he,O,22
was,O,22
a,O,22
very,O,22
young,O,22
officer,O,22
who,O,22
had,O,22
just,O,22
come,EVENT,22
from,O,22
England,O,22
.,O,22
The,O,23
child,O,23
stared,EVENT,23
at,O,23
him,O,23
",",O,23
but,O,23
she,O,23
stared,EVENT,23
most,O,23
at,O,23
her,O,23
mother,O,23
.,O,23
She,O,24
always,O,24
did,O,24
this,O,24
when,O,24
she,O,24
had,O,24
a,O,24
chance,O,24
to,O,24
see,O,24
her,O,24
",",O,24
because,O,24
the,O,24
Mem,O,24
Sahib,O,24
--,O,24
Mary,O,24
used,O,24
to,O,24
call,O,24
her,O,24
that,O,24
oftener,O,24
than,O,24
anything,O,24
else,O,24
--,O,24
was,O,24
such,O,24
a,O,24
tall,O,24
",",O,24
slim,O,24
",",O,24
pretty,O,24
person,O,24
and,O,24
wore,O,24
such,O,24
lovely,O,24
clothes,O,24
.,O,24
Her,O,25
hair,O,25
was,O,25
like,O,25
curly,O,25
silk,O,25
and,O,25
she,O,25
had,O,25
a,O,25
delicate,O,25
little,O,25
nose,O,25
which,O,25
seemed,O,25
to,O,25
be,O,25
disdaining,O,25
things,O,25
",",O,25
and,O,25
she,O,25
had,O,25
large,O,25
laughing,O,25
eyes,O,25
.,O,25
All,O,26
her,O,26
clothes,O,26
were,O,26
thin,O,26
and,O,26
floating,O,26
",",O,26
and,O,26
Mary,O,26
said,O,26
they,O,26
were,O,26
They,O,26
looked,O,26
fuller,O,26
of,O,26
lace,O,26
than,O,26
ever,O,26
this,O,26
morning,O,26
",",O,26
but,O,26
her,O,26
eyes,O,26
were,O,26
not,O,26
laughing,O,26
at,O,26
all,O,26
.,O,26
They,O,27
were,O,27
large,O,27
and,O,27
scared,O,27
and,O,27
lifted,EVENT,27
imploringly,O,27
to,O,27
the,O,27
fair,O,27
boy,O,27
officer,O,27
's,O,27
face,O,27
.,O,27
Mary,O,28
heard,EVENT,28
her,O,28
say,EVENT,28
.,O,28
the,O,29
young,O,29
man,O,29
answered,EVENT,29
in,O,29
a,O,29
trembling,O,29
voice,O,29
.,O,29
The,O,30
Mem,O,30
Sahib,O,30
wrung,EVENT,30
her,O,30
hands,O,30
.,O,30
she,O,31
cried,EVENT,31
.,O,31
At,O,32
that,O,32
very,O,32
moment,O,32
such,O,32
a,O,32
loud,O,32
sound,O,32
of,O,32
wailing,EVENT,32
broke,O,32
out,O,32
from,O,32
the,O,32
servants,O,32
',O,32
quarters,O,32
that,O,32
she,O,32
clutched,EVENT,32
the,O,32
young,O,32
man,O,32
's,O,32
arm,O,32
",",O,32
and,O,32
Mary,O,32
stood,O,32
shivering,EVENT,32
from,O,32
head,O,32
to,O,32
foot,O,32
.,O,32
The,O,33
wailing,EVENT,33
grew,EVENT,33
wilder,O,33
and,O,33
wilder,O,33
.,O,33
Mrs.,O,34
Lennox,O,34
gasped,EVENT,34
.,O,34
answered,EVENT,35
the,O,35
boy,O,35
officer,O,35
.,O,35
the,O,36
Mem,O,36
Sahib,O,36
cried,EVENT,36
.,O,36
and,O,37
she,O,37
turned,EVENT,37
and,O,37
ran,EVENT,37
into,O,37
the,O,37
house,O,37
.,O,37
After,O,38
that,O,38
",",O,38
appalling,O,38
things,O,38
happened,O,38
",",O,38
and,O,38
the,O,38
mysteriousness,O,38
of,O,38
the,O,38
morning,O,38
was,O,38
explained,EVENT,38
to,O,38
Mary,O,38
.,O,38
The,O,39
cholera,EVENT,39
had,O,39
broken,O,39
out,O,39
in,O,39
its,O,39
most,O,39
fatal,O,39
form,O,39
and,O,39
people,O,39
were,O,39
dying,EVENT,39
like,O,39
flies,O,39
.,O,39
The,O,40
Ayah,O,40
had,O,40
been,O,40
taken,O,40
ill,EVENT,40
in,O,40
the,O,40
night,O,40
",",O,40
and,O,40
it,O,40
was,O,40
because,O,40
she,O,40
had,O,40
just,O,40
died,EVENT,40
that,O,40
the,O,40
servants,O,40
had,O,40
wailed,EVENT,40
in,O,40
the,O,40
huts,O,40
.,O,40
Before,O,41
the,O,41
next,O,41
day,O,41
three,O,41
other,O,41
servants,O,41
were,O,41
dead,EVENT,41
and,O,41
others,O,41
had,O,41
run,EVENT,41
away,O,41
in,O,41
terror,O,41
.,O,41
There,O,42
was,O,42
panic,EVENT,42
on,O,42
every,O,42
side,O,42
",",O,42
and,O,42
dying,EVENT,42
people,O,42
in,O,42
all,O,42
the,O,42
bungalows,O,42
.,O,42
During,O,43
the,O,43
confusion,O,43
and,O,43
bewilderment,O,43
of,O,43
the,O,43
second,O,43
day,O,43
Mary,O,43
hid,EVENT,43
herself,O,43
in,O,43
the,O,43
nursery,O,43
and,O,43
was,O,43
forgotten,EVENT,43
by,O,43
everyone,O,43
.,O,43
Nobody,O,44
thought,O,44
of,O,44
her,O,44
",",O,44
nobody,O,44
wanted,O,44
her,O,44
",",O,44
and,O,44
strange,O,44
things,O,44
happened,O,44
of,O,44
which,O,44
she,O,44
knew,O,44
nothing,O,44
.,O,44
Mary,O,45
alternately,O,45
cried,EVENT,45
and,O,45
slept,EVENT,45
through,O,45
the,O,45
hours,O,45
.,O,45
She,O,46
only,O,46
knew,O,46
that,O,46
people,O,46
were,O,46
ill,O,46
and,O,46
that,O,46
she,O,46
heard,EVENT,46
mysterious,O,46
and,O,46
frightening,O,46
sounds,EVENT,46
.,O,46
Once,O,47
she,O,47
crept,EVENT,47
into,O,47
the,O,47
dining-room,O,47
and,O,47
found,O,47
it,O,47
empty,O,47
",",O,47
though,O,47
a,O,47
partly,O,47
finished,O,47
meal,O,47
was,O,47
on,O,47
the,O,47
table,O,47
and,O,47
chairs,O,47
and,O,47
plates,O,47
looked,O,47
as,O,47
if,O,47
they,O,47
had,O,47
been,O,47
hastily,O,47
pushed,O,47
back,O,47
when,O,47
the,O,47
diners,O,47
rose,O,47
suddenly,O,47
for,O,47
some,O,47
reason,O,47
.,O,47
The,O,48
child,O,48
ate,EVENT,48
some,O,48
fruit,O,48
and,O,48
biscuits,O,48
",",O,48
and,O,48
being,O,48
thirsty,O,48
she,O,48
drank,EVENT,48
a,O,48
glass,O,48
of,O,48
wine,O,48
which,O,48
stood,O,48
nearly,O,48
filled,O,48
.,O,48
It,O,49
was,O,49
sweet,O,49
",",O,49
and,O,49
she,O,49
did,O,49
not,O,49
know,O,49
how,O,49
strong,O,49
it,O,49
was,O,49
.,O,49
Very,O,50
soon,O,50
it,O,50
made,O,50
her,O,50
intensely,O,50
drowsy,EVENT,50
",",O,50
and,O,50
she,O,50
went,EVENT,50
back,O,50
to,O,50
her,O,50
nursery,O,50
and,O,50
shut,EVENT,50
herself,O,50
in,O,50
again,O,50
",",O,50
frightened,EVENT,50
by,O,50
cries,EVENT,50
she,O,50
heard,EVENT,50
in,O,50
the,O,50
huts,O,50
and,O,50
by,O,50
the,O,50
hurrying,O,50
sound,EVENT,50
of,O,50
feet,O,50
.,O,50
The,O,51
wine,O,51
made,O,51
her,O,51
so,O,51
sleepy,EVENT,51
that,O,51
she,O,51
could,O,51
scarcely,O,51
keep,O,51
her,O,51
eyes,O,51
open,O,51
and,O,51
she,O,51
lay,EVENT,51
down,O,51
on,O,51
her,O,51
bed,O,51
and,O,51
knew,O,51
nothing,O,51
more,O,51
for,O,51
a,O,51
long,O,51
time,O,51
.,O,51
Many,O,52
things,O,52
happened,O,52
during,O,52
the,O,52
hours,O,52
in,O,52
which,O,52
she,O,52
slept,EVENT,52
so,O,52
heavily,O,52
",",O,52
but,O,52
she,O,52
was,O,52
not,O,52
disturbed,O,52
by,O,52
the,O,52
wails,EVENT,52
and,O,52
the,O,52
sound,EVENT,52
of,O,52
things,O,52
being,O,52
carried,EVENT,52
in,O,52
and,O,52
out,O,52
of,O,52
the,O,52
bungalow,O,52
.,O,52
When,O,53
she,O,53
awakened,EVENT,53
she,O,53
lay,O,53
and,O,53
stared,EVENT,53
at,O,53
the,O,53
wall,O,53
.,O,53
The,O,54
house,O,54
was,O,54
perfectly,O,54
still,O,54
.,O,54
She,O,55
had,O,55
never,O,55
known,O,55
it,O,55
to,O,55
be,O,55
so,O,55
silent,O,55
before,O,55
.,O,55
She,O,56
heard,O,56
neither,O,56
voices,O,56
nor,O,56
footsteps,O,56
",",O,56
and,O,56
wondered,EVENT,56
if,O,56
everybody,O,56
had,O,56
got,O,56
well,O,56
of,O,56
the,O,56
cholera,O,56
and,O,56
all,O,56
the,O,56
trouble,O,56
was,O,56
over,O,56
.,O,56
She,O,57
wondered,EVENT,57
also,O,57
who,O,57
would,O,57
take,O,57
care,O,57
of,O,57
her,O,57
now,O,57
her,O,57
Ayah,O,57
was,O,57
dead,O,57
.,O,57
There,O,58
would,O,58
be,O,58
a,O,58
new,O,58
Ayah,O,58
",",O,58
and,O,58
perhaps,O,58
she,O,58
would,O,58
know,O,58
some,O,58
new,O,58
stories,O,58
.,O,58
Mary,O,59
had,O,59
been,O,59
rather,O,59
tired,O,59
of,O,59
the,O,59
old,O,59
ones,O,59
.,O,59
She,O,60
did,O,60
not,O,60
cry,O,60
because,O,60
her,O,60
nurse,O,60
had,O,60
died,EVENT,60
.,O,60
She,O,61
was,O,61
not,O,61
an,O,61
affectionate,O,61
child,O,61
and,O,61
had,O,61
never,O,61
cared,O,61
much,O,61
for,O,61
any,O,61
one,O,61
.,O,61
The,O,62
noise,EVENT,62
and,O,62
hurrying,EVENT,62
about,O,62
and,O,62
wailing,EVENT,62
over,O,62
the,O,62
cholera,O,62
had,O,62
frightened,EVENT,62
her,O,62
",",O,62
and,O,62
she,O,62
had,O,62
been,O,62
angry,EVENT,62
because,O,62
no,O,62
one,O,62
seemed,O,62
to,O,62
remember,O,62
that,O,62
she,O,62
was,O,62
alive,O,62
.,O,62
Everyone,O,63
was,O,63
too,O,63
panic-stricken,O,63
to,O,63
think,O,63
of,O,63
a,O,63
little,O,63
girl,O,63
no,O,63
one,O,63
was,O,63
fond,O,63
of,O,63
.,O,63
When,O,64
people,O,64
had,O,64
the,O,64
cholera,O,64
it,O,64
seemed,O,64
that,O,64
they,O,64
remembered,O,64
nothing,O,64
but,O,64
themselves,O,64
.,O,64
But,O,65
if,O,65
everyone,O,65
had,O,65
got,O,65
well,O,65
again,O,65
",",O,65
surely,O,65
some,O,65
one,O,65
would,O,65
remember,O,65
and,O,65
come,O,65
to,O,65
look,O,65
for,O,65
her,O,65
.,O,65
But,O,66
no,O,66
one,O,66
came,O,66
",",O,66
and,O,66
as,O,66
she,O,66
lay,O,66
waiting,EVENT,66
the,O,66
house,O,66
seemed,O,66
to,O,66
grow,O,66
more,O,66
and,O,66
more,O,66
silent,O,66
.,O,66
She,O,67
heard,EVENT,67
something,O,67
rustling,EVENT,67
on,O,67
the,O,67
matting,O,67
and,O,67
when,O,67
she,O,67
looked,EVENT,67
down,O,67
she,O,67
saw,EVENT,67
a,O,67
little,O,67
snake,O,67
gliding,EVENT,67
along,O,67
and,O,67
watching,EVENT,67
her,O,67
with,O,67
eyes,O,67
like,O,67
jewels,O,67
.,O,67
She,O,68
was,O,68
not,O,68
frightened,O,68
",",O,68
because,O,68
he,O,68
was,O,68
a,O,68
harmless,O,68
little,O,68
thing,O,68
who,O,68
would,O,68
not,O,68
hurt,O,68
her,O,68
and,O,68
he,O,68
seemed,O,68
in,O,68
a,O,68
hurry,O,68
to,O,68
get,O,68
out,O,68
of,O,68
the,O,68
room,O,68
.,O,68
He,O,69
slipped,EVENT,69
under,O,69
the,O,69
door,O,69
as,O,69
she,O,69
watched,EVENT,69
him,O,69
.,O,69
she,O,70
said,EVENT,70
.,O,70
Almost,O,71
the,O,71
next,O,71
minute,O,71
she,O,71
heard,EVENT,71
footsteps,EVENT,71
in,O,71
the,O,71
compound,O,71
",",O,71
and,O,71
then,O,71
on,O,71
the,O,71
veranda,O,71
.,O,71
They,O,72
were,O,72
men,O,72
's,O,72
footsteps,O,72
",",O,72
and,O,72
the,O,72
men,O,72
entered,EVENT,72
the,O,72
bungalow,O,72
and,O,72
talked,EVENT,72
in,O,72
low,O,72
voices,O,72
.,O,72
No,O,73
one,O,73
went,O,73
to,O,73
meet,O,73
or,O,73
speak,O,73
to,O,73
them,O,73
and,O,73
they,O,73
seemed,O,73
to,O,73
open,O,73
doors,O,73
and,O,73
look,O,73
into,O,73
rooms,O,73
.,O,73
she,O,74
heard,EVENT,74
one,O,74
voice,O,74
say,EVENT,74
.,O,74
Mary,O,75
was,O,75
standing,O,75
in,O,75
the,O,75
middle,O,75
of,O,75
the,O,75
nursery,O,75
when,O,75
they,O,75
opened,EVENT,75
the,O,75
door,O,75
a,O,75
few,O,75
minutes,O,75
later,O,75
.,O,75
She,O,76
looked,O,76
an,O,76
ugly,O,76
",",O,76
cross,O,76
little,O,76
thing,O,76
and,O,76
was,O,76
frowning,EVENT,76
because,O,76
she,O,76
was,O,76
beginning,O,76
to,O,76
be,O,76
hungry,EVENT,76
and,O,76
feel,O,76
disgracefully,O,76
neglected,EVENT,76
.,O,76
The,O,77
first,O,77
man,O,77
who,O,77
came,EVENT,77
in,O,77
was,O,77
a,O,77
large,O,77
officer,O,77
she,O,77
had,O,77
once,O,77
seen,EVENT,77
talking,EVENT,77
to,O,77
her,O,77
father,O,77
.,O,77
He,O,78
looked,O,78
tired,O,78
and,O,78
troubled,O,78
",",O,78
but,O,78
when,O,78
he,O,78
saw,EVENT,78
her,O,78
he,O,78
was,O,78
so,O,78
startled,EVENT,78
that,O,78
he,O,78
almost,O,78
jumped,O,78
back,O,78
.,O,78
he,O,79
cried,EVENT,79
out,O,79
.,O,79
the,O,80
little,O,80
girl,O,80
said,EVENT,80
",",O,80
drawing,EVENT,80
herself,O,80
up,O,80
stiffly,O,80
.,O,80
She,O,81
thought,EVENT,81
the,O,81
man,O,81
was,O,81
very,O,81
rude,O,81
to,O,81
call,O,81
her,O,81
father,O,81
's,O,81
bungalow,O,81
exclaimed,EVENT,81
the,O,81
man,O,81
",",O,81
turning,EVENT,81
to,O,81
his,O,81
companions,O,81
.,O,81
