token,label,sentence
so,O,7
bitter,O,7
bare,O,7
!,O,7
Somehow,O,7
he,O,7
had,O,7
never,O,7
dreamed,O,7
of,O,7
the,O,7
world,O,7
as,O,7
lonely,O,7
before,O,7
;,O,7
he,O,7
had,O,7
fared,EVENT,7
forth,O,7
to,O,7
beckoning,O,7
hands,O,7
and,O,7
luring,O,7
",",O,7
and,O,7
to,O,7
the,O,7
eager,O,7
hum,O,7
of,O,7
human,O,7
voices,O,7
",",O,7
as,O,7
of,O,7
some,O,7
great,O,7
",",O,7
swelling,O,7
music,O,7
.,O,7
Yet,O,8
now,O,8
he,O,8
was,O,8
alone,O,8
;,O,8
the,O,8
empty,O,8
night,O,8
was,O,8
closing,EVENT,8
all,O,8
about,O,8
him,O,8
here,O,8
in,O,8
a,O,8
strange,O,8
land,O,8
",",O,8
and,O,8
he,O,8
was,O,8
afraid,O,8
.,O,8
The,O,9
bundle,O,9
with,O,9
his,O,9
earthly,O,9
treasure,O,9
had,O,9
hung,EVENT,9
heavy,O,9
and,O,9
heavier,O,9
on,O,9
his,O,9
shoulder,O,9
;,O,9
his,O,9
little,O,9
horde,O,9
of,O,9
money,O,9
was,O,9
tightly,O,9
wadded,O,9
in,O,9
his,O,9
sock,O,9
",",O,9
and,O,9
the,O,9
school,O,9
lay,O,9
hidden,O,9
somewhere,O,9
far,O,9
away,O,9
in,O,9
the,O,9
shadows,O,9
.,O,9
He,O,10
wondered,EVENT,10
how,O,10
far,O,10
it,O,10
was,O,10
;,O,10
he,O,10
looked,EVENT,10
and,O,10
harkened,EVENT,10
",",O,10
starting,EVENT,10
at,O,10
his,O,10
own,O,10
heartbeats,O,10
",",O,10
and,O,10
fearing,EVENT,10
more,O,10
and,O,10
more,O,10
the,O,10
long,O,10
dark,O,10
fingers,O,10
of,O,10
the,O,10
night,O,10
.,O,10
Then,O,11
of,O,11
a,O,11
sudden,O,11
up,O,11
from,O,11
the,O,11
darkness,O,11
came,O,11
music,EVENT,11
.,O,11
It,O,12
was,O,12
human,O,12
music,EVENT,12
",",O,12
but,O,12
of,O,12
a,O,12
wildness,O,12
and,O,12
a,O,12
weirdness,O,12
that,O,12
startled,EVENT,12
the,O,12
boy,O,12
as,O,12
it,O,12
fluttered,EVENT,12
and,O,12
danced,EVENT,12
across,O,12
the,O,12
dull,O,12
red,O,12
waters,O,12
of,O,12
the,O,12
swamp,O,12
.,O,12
He,O,13
hesitated,EVENT,13
",",O,13
then,O,13
impelled,EVENT,13
by,O,13
some,O,13
strange,O,13
power,EVENT,13
",",O,13
left,EVENT,13
the,O,13
highway,O,13
and,O,13
slipped,EVENT,13
into,O,13
the,O,13
forest,O,13
of,O,13
the,O,13
swamp,O,13
",",O,13
shrinking,EVENT,13
",",O,13
yet,O,13
following,EVENT,13
the,O,13
song,EVENT,13
hungrily,O,13
and,O,13
half,O,13
forgetting,O,13
his,O,13
fear,EVENT,13
.,O,13
A,O,14
harsher,O,14
",",O,14
shriller,O,14
note,EVENT,14
struck,O,14
in,O,14
as,O,14
of,O,14
many,O,14
and,O,14
ruder,O,14
voices,O,14
;,O,14
but,O,14
above,O,14
it,O,14
flew,O,14
the,O,14
first,O,14
sweet,O,14
music,EVENT,14
",",O,14
birdlike,O,14
",",O,14
abandoned,O,14
",",O,14
and,O,14
the,O,14
boy,O,14
crept,EVENT,14
closer,O,14
.,O,14
The,O,15
cabin,O,15
crouched,O,15
ragged,O,15
and,O,15
black,O,15
at,O,15
the,O,15
edge,O,15
of,O,15
black,O,15
waters,O,15
.,O,15
An,O,16
old,O,16
chimney,O,16
leaned,O,16
drunkenly,O,16
against,O,16
it,O,16
",",O,16
raging,O,16
with,O,16
fire,EVENT,16
and,O,16
smoke,EVENT,16
",",O,16
while,O,16
through,O,16
the,O,16
chinks,O,16
winked,O,16
red,O,16
gleams,O,16
of,O,16
warmth,EVENT,16
and,O,16
wild,O,16
cheer,EVENT,16
.,O,16
With,O,17
a,O,17
revel,O,17
of,O,17
shouting,EVENT,17
and,O,17
noise,EVENT,17
",",O,17
the,O,17
music,EVENT,17
suddenly,O,17
ceased,EVENT,17
.,O,17
Hoarse,O,18
staccato,O,18
cries,EVENT,18
and,O,18
peals,O,18
of,O,18
laughter,EVENT,18
shook,EVENT,18
the,O,18
old,O,18
hut,O,18
",",O,18
and,O,18
as,O,18
the,O,18
boy,O,18
stood,O,18
there,O,18
peering,EVENT,18
through,O,18
the,O,18
black,O,18
trees,O,18
",",O,18
abruptly,O,18
the,O,18
door,O,18
flew,EVENT,18
open,O,18
and,O,18
a,O,18
flood,O,18
of,O,18
light,O,18
illumined,EVENT,18
the,O,18
wood,O,18
.,O,18
Amid,O,19
this,O,19
mighty,O,19
halo,O,19
",",O,19
as,O,19
on,O,19
clouds,O,19
of,O,19
flame,O,19
",",O,19
a,O,19
girl,O,19
was,O,19
dancing,EVENT,19
.,O,19
She,O,20
was,O,20
black,O,20
",",O,20
and,O,20
lithe,O,20
",",O,20
and,O,20
tall,O,20
",",O,20
and,O,20
willowy,O,20
.,O,20
Her,O,21
garments,O,21
twined,EVENT,21
and,O,21
flew,EVENT,21
around,O,21
the,O,21
delicate,O,21
moulding,O,21
of,O,21
her,O,21
dark,O,21
",",O,21
young,O,21
",",O,21
half-naked,O,21
limbs,O,21
.,O,21
A,O,22
heavy,O,22
mass,O,22
of,O,22
hair,O,22
clung,O,22
motionless,O,22
to,O,22
her,O,22
wide,O,22
forehead,O,22
.,O,22
Her,O,23
arms,O,23
twirled,EVENT,23
and,O,23
flickered,EVENT,23
",",O,23
and,O,23
body,O,23
and,O,23
soul,O,23
seemed,O,23
quivering,O,23
and,O,23
whirring,O,23
in,O,23
the,O,23
poetry,O,23
of,O,23
her,O,23
motion,EVENT,23
.,O,23
As,O,24
she,O,24
danced,EVENT,24
she,O,24
sang,EVENT,24
.,O,24
He,O,25
heard,EVENT,25
her,O,25
voice,EVENT,25
as,O,25
before,O,25
",",O,25
fluttering,O,25
like,O,25
a,O,25
bird,O,25
's,O,25
in,O,25
the,O,25
full,O,25
sweetness,O,25
of,O,25
her,O,25
utter,O,25
music,O,25
.,O,25
It,O,26
was,O,26
no,O,26
tune,O,26
nor,O,26
melody,O,26
",",O,26
it,O,26
was,O,26
just,O,26
formless,O,26
",",O,26
boundless,O,26
music,EVENT,26
.,O,26
The,O,27
boy,O,27
forgot,EVENT,27
himself,O,27
and,O,27
all,O,27
the,O,27
world,O,27
besides,O,27
.,O,27
All,O,28
his,O,28
darkness,O,28
was,O,28
sudden,O,28
light,O,28
;,O,28
dazzled,EVENT,28
he,O,28
crept,EVENT,28
forward,O,28
",",O,28
bewildered,EVENT,28
",",O,28
fascinated,EVENT,28
",",O,28
until,O,28
with,O,28
one,O,28
last,O,28
wild,O,28
whirl,EVENT,28
the,O,28
elf-girl,O,28
paused,EVENT,28
.,O,28
The,O,29
crimson,O,29
light,O,29
fell,EVENT,29
full,O,29
upon,O,29
the,O,29
warm,O,29
and,O,29
velvet,O,29
bronze,O,29
of,O,29
her,O,29
face,O,29
--,O,29
her,O,29
midnight,O,29
eyes,O,29
were,O,29
aglow,O,29
",",O,29
her,O,29
full,O,29
purple,O,29
lips,O,29
apart,O,29
",",O,29
her,O,29
half,O,29
hid,O,29
bosom,O,29
panting,EVENT,29
",",O,29
and,O,29
all,O,29
the,O,29
music,EVENT,29
dead,O,29
.,O,29
Involuntarily,O,30
the,O,30
boy,O,30
gave,O,30
a,O,30
gasping,O,30
cry,EVENT,30
and,O,30
awoke,EVENT,30
to,O,30
swamp,O,30
and,O,30
night,O,30
and,O,30
fire,EVENT,30
",",O,30
while,O,30
a,O,30
white,O,30
face,O,30
",",O,30
drawn,O,30
",",O,30
red-eyed,O,30
",",O,30
peered,EVENT,30
outward,O,30
from,O,30
some,O,30
hidden,O,30
throng,O,30
within,O,30
the,O,30
cabin,O,30
.,O,30
a,O,31
harsh,O,31
voice,O,31
cried,EVENT,31
.,O,31
and,O,32
pale,O,32
crowding,EVENT,32
faces,O,32
blurred,EVENT,32
the,O,32
light,O,32
.,O,32
The,O,33
boy,O,33
wheeled,EVENT,33
blindly,O,33
and,O,33
fled,EVENT,33
in,O,33
terror,O,33
stumbling,EVENT,33
through,O,33
the,O,33
swamp,O,33
",",O,33
hearing,EVENT,33
strange,O,33
sounds,EVENT,33
and,O,33
feeling,EVENT,33
stealthy,O,33
creeping,EVENT,33
hands,O,33
and,O,33
arms,O,33
and,O,33
whispering,O,33
voices,EVENT,33
.,O,33
On,O,34
he,O,34
toiled,EVENT,34
in,O,34
mad,O,34
haste,EVENT,34
",",O,34
struggling,EVENT,34
toward,O,34
the,O,34
road,O,34
and,O,34
losing,EVENT,34
it,O,34
until,O,34
finally,O,34
beneath,O,34
the,O,34
shadows,O,34
of,O,34
a,O,34
mighty,O,34
oak,O,34
he,O,34
sank,EVENT,34
exhausted,EVENT,34
.,O,34
There,O,35
he,O,35
lay,O,35
a,O,35
while,O,35
trembling,EVENT,35
and,O,35
at,O,35
last,O,35
drifted,EVENT,35
into,O,35
dreamless,O,35
sleep,EVENT,35
.,O,35
It,O,36
was,O,36
morning,O,36
when,O,36
he,O,36
awoke,EVENT,36
and,O,36
threw,O,36
a,O,36
startled,O,36
glance,EVENT,36
upward,O,36
to,O,36
the,O,36
twisted,O,36
branches,O,36
of,O,36
the,O,36
oak,O,36
that,O,36
bent,O,36
above,O,36
",",O,36
sifting,EVENT,36
down,O,36
sunshine,O,36
on,O,36
his,O,36
brown,O,36
face,O,36
and,O,36
close,O,36
curled,O,36
hair,O,36
.,O,36
Slowly,O,37
he,O,37
remembered,EVENT,37
the,O,37
loneliness,O,37
",",O,37
the,O,37
fear,O,37
and,O,37
wild,O,37
running,EVENT,37
through,O,37
the,O,37
dark,O,37
.,O,37
He,O,38
laughed,EVENT,38
in,O,38
the,O,38
bold,O,38
courage,O,38
of,O,38
day,O,38
and,O,38
stretched,EVENT,38
himself,O,38
.,O,38
Then,O,39
suddenly,O,39
he,O,39
bethought,EVENT,39
him,O,39
again,O,39
of,O,39
that,O,39
vision,EVENT,39
of,O,39
the,O,39
night,O,39
--,O,39
the,O,39
waving,EVENT,39
arms,O,39
and,O,39
flying,EVENT,39
limbs,O,39
of,O,39
the,O,39
girl,O,39
",",O,39
and,O,39
her,O,39
great,O,39
black,O,39
eyes,O,39
looking,EVENT,39
into,O,39
the,O,39
night,O,39
and,O,39
calling,EVENT,39
him,O,39
.,O,39
He,O,40
could,O,40
hear,EVENT,40
her,O,40
now,O,40
",",O,40
and,O,40
hear,EVENT,40
that,O,40
wondrous,O,40
savage,O,40
music,EVENT,40
.,O,40
Had,O,41
it,O,41
been,O,41
real,O,41
?,O,41
Had,O,41
he,O,41
dreamed,O,41
?,O,41
Or,O,41
had,O,41
it,O,41
been,O,41
some,O,41
witch-vision,O,41
of,O,41
the,O,41
night,O,41
",",O,41
come,O,41
to,O,41
tempt,O,41
and,O,41
lure,O,41
him,O,41
to,O,41
his,O,41
undoing,O,41
?,O,41
Where,O,41
was,O,41
that,O,41
black,O,41
and,O,41
flaming,O,41
cabin,O,41
?,O,41
Where,O,41
was,O,41
the,O,41
girl,O,41
--,O,41
the,O,41
soul,O,41
that,O,41
had,O,41
called,O,41
him,O,41
?,O,41
_,O,41
She,O,41
_,O,41
must,O,41
have,O,41
been,O,41
real,O,41
;,O,41
she,O,41
had,O,41
to,O,41
live,O,41
and,O,41
dance,O,41
and,O,41
sing,O,41
;,O,41
he,O,41
must,O,41
again,O,41
look,O,41
into,O,41
the,O,41
mystery,O,41
of,O,41
her,O,41
great,O,41
eyes,O,41
.,O,41
And,O,42
he,O,42
sat,EVENT,42
up,O,42
in,O,42
sudden,O,42
determination,EVENT,42
",",O,42
and,O,42
",",O,42
lo,O,42
!,O,42
gazed,EVENT,42
straight,O,42
into,O,42
the,O,42
very,O,42
eyes,O,42
of,O,42
his,O,42
dreaming,EVENT,42
.,O,42
She,O,43
sat,O,43
not,O,43
four,O,43
feet,O,43
from,O,43
him,O,43
",",O,43
leaning,O,43
against,O,43
the,O,43
great,O,43
tree,O,43
",",O,43
her,O,43
eyes,O,43
now,O,43
languorously,O,43
abstracted,EVENT,43
",",O,43
now,O,43
alert,EVENT,43
and,O,43
quizzical,EVENT,43
with,O,43
mischief,O,43
.,O,43
She,O,44
seemed,O,44
but,O,44
half-clothed,O,44
",",O,44
and,O,44
her,O,44
warm,O,44
",",O,44
dark,O,44
flesh,O,44
peeped,O,44
furtively,O,44
through,O,44
the,O,44
rent,O,44
gown,O,44
;,O,44
her,O,44
thick,O,44
",",O,44
crisp,O,44
hair,O,44
was,O,44
frowsy,O,44
and,O,44
rumpled,O,44
",",O,44
and,O,44
the,O,44
long,O,44
curves,O,44
of,O,44
her,O,44
bare,O,44
young,O,44
arms,O,44
gleamed,O,44
in,O,44
the,O,44
morning,O,44
sunshine,O,44
",",O,44
glowing,O,44
with,O,44
vigor,O,44
and,O,44
life,O,44
.,O,44
A,O,45
little,O,45
mocking,O,45
smile,EVENT,45
came,O,45
and,O,45
sat,O,45
upon,O,45
her,O,45
lips,O,45
.,O,45
she,O,46
asked,EVENT,46
",",O,46
with,O,46
dancing,O,46
mischief,O,46
in,O,46
her,O,46
eyes,O,46
.,O,46
he,O,47
hesitated,EVENT,47
",",O,47
and,O,47
his,O,47
cheeks,O,47
grew,O,47
hot,EVENT,47
.,O,47
she,O,48
said,EVENT,48
",",O,48
with,O,48
impish,O,48
glee,O,48
",",O,48
laughing,EVENT,48
low,O,48
music,EVENT,48
.,O,48
he,O,49
challenged,EVENT,49
",",O,49
sturdily,O,49
.,O,49
He,O,50
bridled,EVENT,50
.,O,50
she,O,51
scoffed,EVENT,51
and,O,51
hugged,EVENT,51
her,O,51
knees,O,51
.,O,51
He,O,52
looked,EVENT,52
at,O,52
her,O,52
with,O,52
a,O,52
curious,O,52
awe,O,52
.,O,52
he,O,53
asserted,EVENT,53
;,O,53
but,O,53
she,O,53
tossed,EVENT,53
her,O,53
head,O,53
and,O,53
her,O,53
eyes,O,53
grew,O,53
scornful,EVENT,53
.,O,53
Her,O,54
eyes,O,54
grew,O,54
soft,EVENT,54
.,O,54
He,O,55
watched,EVENT,55
her,O,55
silently,O,55
",",O,55
till,O,55
",",O,55
waking,EVENT,55
from,O,55
her,O,55
daydream,EVENT,55
",",O,55
she,O,55
abruptly,O,55
asked,EVENT,55
:,O,55
He,O,55
looked,EVENT,55
at,O,55
her,O,55
in,O,55
surprise,EVENT,55
",",O,55
but,O,55
she,O,55
seemed,O,55
matter-of-fact,O,55
.,O,55
he,O,56
answered,EVENT,56
.,O,56
she,O,57
declared,EVENT,57
.,O,57
She,O,58
looked,EVENT,58
up,O,58
at,O,58
its,O,58
gleaming,O,58
splendor,O,58
glinting,EVENT,58
through,O,58
the,O,58
leaves,O,58
",",O,58
and,O,58
",",O,58
noting,EVENT,58
its,O,58
height,O,58
",",O,58
announced,EVENT,58
abruptly,O,58
:,O,58
answered,EVENT,58
the,O,58
boy,O,58
",",O,58
fumbling,EVENT,58
at,O,58
his,O,58
bundle,O,58
;,O,58
and,O,58
then,O,58
",",O,58
timidly,O,58
:,O,58
she,O,58
said,EVENT,58
",",O,58
and,O,58
watched,EVENT,58
him,O,58
with,O,58
eager,O,58
eyes,O,58
.,O,58
Untying,EVENT,59
the,O,59
strips,O,59
of,O,59
cloth,O,59
",",O,59
he,O,59
opened,EVENT,59
his,O,59
box,O,59
",",O,59
and,O,59
disclosed,EVENT,59
chicken,O,59
and,O,59
biscuits,O,59
",",O,59
ham,O,59
and,O,59
corn-bread,O,59
.,O,59
She,O,60
clapped,EVENT,60
her,O,60
hands,O,60
in,O,60
glee,O,60
.,O,60
he,O,61
asked,EVENT,61
.,O,61
Without,O,62
a,O,62
word,O,62
",",O,62
she,O,62
bounded,EVENT,62
up,O,62
and,O,62
flitted,EVENT,62
off,O,62
like,O,62
a,O,62
brown,O,62
bird,O,62
",",O,62
gleaming,O,62
dull-golden,O,62
in,O,62
the,O,62
sun,O,62
",",O,62
glancing,EVENT,62
in,O,62
and,O,62
out,O,62
among,O,62
the,O,62
trees,O,62
",",O,62
till,O,62
she,O,62
paused,EVENT,62
above,O,62
a,O,62
tiny,O,62
black,O,62
pool,O,62
",",O,62
and,O,62
then,O,62
came,O,62
tripping,EVENT,62
and,O,62
swaying,EVENT,62
back,O,62
with,O,62
hands,O,62
held,EVENT,62
cupwise,O,62
and,O,62
dripping,EVENT,62
with,O,62
cool,O,62
water,O,62
.,O,62
she,O,63
cried,EVENT,63
.,O,63
Obediently,O,64
he,O,64
bent,EVENT,64
over,O,64
the,O,64
little,O,64
hands,O,64
that,O,64
seemed,O,64
so,O,64
soft,O,64
and,O,64
thin,O,64
.,O,64
He,O,65
took,O,65
a,O,65
deep,O,65
draught,EVENT,65
;,O,65
and,O,65
then,O,65
to,O,65
drain,O,65
the,O,65
last,O,65
drop,O,65
",",O,65
his,O,65
hands,O,65
touched,EVENT,65
hers,O,65
and,O,65
the,O,65
shock,EVENT,65
of,O,65
flesh,O,65
first,O,65
meeting,EVENT,65
flesh,O,65
startled,EVENT,65
them,O,65
both,O,65
",",O,65
while,O,65
the,O,65
water,O,65
rained,EVENT,65
through,O,65
.,O,65
A,O,66
moment,O,66
their,O,66
eyes,O,66
looked,EVENT,66
deep,O,66
into,O,66
each,O,66
other,O,66
's,O,66
--,O,66
a,O,66
timid,O,66
",",O,66
startled,O,66
gleam,O,66
in,O,66
hers,O,66
;,O,66
a,O,66
wonder,O,66
in,O,66
his,O,66
.,O,66
Then,O,67
she,O,67
said,EVENT,67
dreamily,O,67
:,O,67
He,O,67
hesitated,EVENT,67
.,O,67
he,O,68
slowly,O,68
returned,EVENT,68
.,O,68
And,O,69
then,O,69
",",O,69
brightening,EVENT,69
",",O,69
he,O,69
asked,EVENT,69
gayly,O,69
:,O,69
she,O,69
said,EVENT,69
at,O,69
last,O,69
",",O,69
slowly,O,69
and,O,69
solemnly,O,69
",",O,69
and,O,69
another,O,69
brief,O,69
moment,O,69
they,O,69
stood,O,69
still,EVENT,69
.,O,69
Then,O,70
the,O,70
mischief,EVENT,70
danced,O,70
in,O,70
her,O,70
eyes,O,70
",",O,70
and,O,70
a,O,70
song,EVENT,70
bubbled,O,70
on,O,70
her,O,70
lips,O,70
.,O,70
She,O,71
hopped,EVENT,71
to,O,71
the,O,71
tree,O,71
.,O,71
she,O,72
cried,EVENT,72
.,O,72
And,O,73
they,O,73
nestled,EVENT,73
together,O,73
amid,O,73
the,O,73
big,O,73
black,O,73
roots,O,73
of,O,73
the,O,73
oak,O,73
",",O,73
laughing,EVENT,73
and,O,73
talking,EVENT,73
while,O,73
they,O,73
ate,EVENT,73
.,O,73
he,O,74
asked,EVENT,74
pointing,EVENT,74
northward,O,74
.,O,74
He,O,75
started,EVENT,75
joyfully,O,75
.,O,75
The,O,76
tone,O,76
was,O,76
disdainful,O,76
.,O,76
cried,EVENT,77
the,O,77
girl,O,77
",",O,77
her,O,77
lips,O,77
tense,O,77
.,O,77
he,O,78
explained,EVENT,78
.,O,78
she,O,79
admitted,EVENT,79
;,O,79
she,O,79
glanced,EVENT,79
westward,O,79
",",O,79
and,O,79
the,O,79
fierce,O,79
look,EVENT,79
faded,EVENT,79
.,O,79
Soft,O,80
joy,EVENT,80
crept,O,80
to,O,80
her,O,80
face,O,80
again,O,80
",",O,80
and,O,80
she,O,80
sat,O,80
once,O,80
more,O,80
dreaming,EVENT,80
.,O,80
she,O,81
said,EVENT,81
.,O,81
she,O,82
said,EVENT,82
mysteriously,O,82
.,O,82
She,O,83
crouched,EVENT,83
beside,O,83
him,O,83
and,O,83
whispered,EVENT,83
in,O,83
eager,O,83
",",O,83
tense,O,83
tones,O,83
:,O,83
He,O,83
looked,EVENT,83
at,O,83
her,O,83
",",O,83
puzzled,EVENT,83
.,O,83
