token,label,sentence
washed,O,15
many,O,15
times,O,15
and,O,15
left,O,15
a,O,15
long,O,15
stretch,O,15
of,O,15
stocking,O,15
between,O,15
the,O,15
hem,O,15
of,O,15
his,O,15
skirt,O,15
and,O,15
the,O,15
tops,O,15
of,O,15
his,O,15
clumsy,O,15
",",O,15
copper-toed,O,15
shoes,O,15
.,O,15
His,O,16
cap,O,16
was,O,16
pulled,O,16
down,O,16
over,O,16
his,O,16
ears,O,16
;,O,16
his,O,16
nose,O,16
and,O,16
his,O,16
chubby,O,16
cheeks,O,16
were,O,16
chapped,O,16
and,O,16
red,O,16
with,O,16
cold,O,16
.,O,16
He,O,17
cried,EVENT,17
quietly,O,17
",",O,17
and,O,17
the,O,17
few,O,17
people,O,17
who,O,17
hurried,EVENT,17
by,O,17
did,O,17
not,O,17
notice,O,17
him,O,17
.,O,17
He,O,18
was,O,18
afraid,O,18
to,O,18
stop,O,18
any,O,18
one,O,18
",",O,18
afraid,O,18
to,O,18
go,O,18
into,O,18
the,O,18
store,O,18
and,O,18
ask,O,18
for,O,18
help,O,18
",",O,18
so,O,18
he,O,18
sat,O,18
wringing,EVENT,18
his,O,18
long,O,18
sleeves,O,18
and,O,18
looking,EVENT,18
up,O,18
a,O,18
telegraph,O,18
pole,O,18
beside,O,18
him,O,18
",",O,18
whimpering,EVENT,18
",",O,18
“,O,18
My,O,18
kitten,O,18
",",O,18
oh,O,18
",",O,18
my,O,18
kitten,O,18
!,O,18
Her,O,18
will,O,18
fweeze,O,18
!,O,18
”,O,18
At,O,18
the,O,18
top,O,18
of,O,18
the,O,18
pole,O,18
crouched,O,18
a,O,18
shivering,EVENT,18
gray,O,18
kitten,O,18
",",O,18
mewing,EVENT,18
faintly,O,18
and,O,18
clinging,EVENT,18
desperately,O,18
to,O,18
the,O,18
wood,O,18
with,O,18
her,O,18
claws,O,18
.,O,18
The,O,19
boy,O,19
had,O,19
been,O,19
left,EVENT,19
at,O,19
the,O,19
store,O,19
while,O,19
his,O,19
sister,O,19
went,EVENT,19
to,O,19
the,O,19
doctor,O,19
's,O,19
office,O,19
",",O,19
and,O,19
in,O,19
her,O,19
absence,O,19
a,O,19
dog,O,19
had,O,19
chased,EVENT,19
his,O,19
kitten,O,19
up,O,19
the,O,19
pole,O,19
.,O,19
The,O,20
little,O,20
creature,O,20
had,O,20
never,O,20
been,O,20
so,O,20
high,O,20
before,O,20
",",O,20
and,O,20
she,O,20
was,O,20
too,O,20
frightened,O,20
to,O,20
move,O,20
.,O,20
Her,O,21
master,O,21
was,O,21
sunk,O,21
in,O,21
despair,O,21
.,O,21
He,O,22
was,O,22
a,O,22
little,O,22
country,O,22
boy,O,22
",",O,22
and,O,22
this,O,22
village,O,22
was,O,22
to,O,22
him,O,22
a,O,22
very,O,22
strange,O,22
and,O,22
perplexing,O,22
place,O,22
",",O,22
where,O,22
people,O,22
wore,O,22
fine,O,22
clothes,O,22
and,O,22
had,O,22
hard,O,22
hearts,O,22
.,O,22
He,O,23
always,O,23
felt,O,23
shy,O,23
and,O,23
awkward,O,23
here,O,23
",",O,23
and,O,23
wanted,O,23
to,O,23
hide,O,23
behind,O,23
things,O,23
for,O,23
fear,O,23
some,O,23
one,O,23
might,O,23
laugh,O,23
at,O,23
him,O,23
.,O,23
Just,O,24
now,O,24
",",O,24
he,O,24
was,O,24
too,O,24
unhappy,O,24
to,O,24
care,O,24
who,O,24
laughed,O,24
.,O,24
At,O,25
last,O,25
he,O,25
seemed,O,25
to,O,25
see,O,25
a,O,25
ray,O,25
of,O,25
hope,O,25
:,O,25
his,O,25
sister,O,25
was,O,25
coming,EVENT,25
",",O,25
and,O,25
he,O,25
got,EVENT,25
up,O,25
and,O,25
ran,EVENT,25
toward,O,25
her,O,25
in,O,25
his,O,25
heavy,O,25
shoes,O,25
.,O,25
His,O,26
sister,O,26
was,O,26
a,O,26
tall,O,26
",",O,26
strong,O,26
girl,O,26
",",O,26
and,O,26
she,O,26
walked,EVENT,26
rapidly,O,26
and,O,26
resolutely,O,26
",",O,26
as,O,26
if,O,26
she,O,26
knew,O,26
exactly,O,26
where,O,26
she,O,26
was,O,26
going,O,26
and,O,26
what,O,26
she,O,26
was,O,26
going,O,26
to,O,26
do,O,26
next,O,26
.,O,26
She,O,27
wore,O,27
a,O,27
man,O,27
's,O,27
long,O,27
ulster,O,27
(,O,27
not,O,27
as,O,27
if,O,27
it,O,27
were,O,27
an,O,27
affliction,O,27
",",O,27
but,O,27
as,O,27
if,O,27
it,O,27
were,O,27
very,O,27
comfortable,O,27
and,O,27
belonged,O,27
to,O,27
her,O,27
;,O,27
carried,O,27
it,O,27
like,O,27
a,O,27
young,O,27
soldier,O,27
),O,27
",",O,27
and,O,27
a,O,27
round,O,27
plush,O,27
cap,O,27
",",O,27
tied,O,27
down,O,27
with,O,27
a,O,27
thick,O,27
veil,O,27
.,O,27
She,O,28
had,O,28
a,O,28
serious,O,28
",",O,28
thoughtful,O,28
face,O,28
",",O,28
and,O,28
her,O,28
clear,O,28
",",O,28
deep,O,28
blue,O,28
eyes,O,28
were,O,28
fixed,EVENT,28
intently,O,28
on,O,28
the,O,28
distance,O,28
",",O,28
without,O,28
seeming,O,28
to,O,28
see,O,28
anything,O,28
",",O,28
as,O,28
if,O,28
she,O,28
were,O,28
in,O,28
trouble,O,28
.,O,28
She,O,29
did,O,29
not,O,29
notice,O,29
the,O,29
little,O,29
boy,O,29
until,O,29
he,O,29
pulled,EVENT,29
her,O,29
by,O,29
the,O,29
coat,O,29
.,O,29
Then,O,30
she,O,30
stopped,EVENT,30
short,O,30
and,O,30
stooped,EVENT,30
down,O,30
to,O,30
wipe,EVENT,30
his,O,30
wet,O,30
face,O,30
.,O,30
“,O,31
Why,O,31
",",O,31
Emil,O,31
!,O,31
I,O,31
told,EVENT,31
you,O,31
to,O,31
stay,O,31
in,O,31
the,O,31
store,O,31
and,O,31
not,O,31
to,O,31
come,O,31
out,O,31
.,O,31
What,O,32
is,O,32
the,O,32
matter,O,32
with,O,32
you,O,32
?,O,32
”,O,32
“,O,32
My,O,32
kitten,O,32
",",O,32
sister,O,32
",",O,32
my,O,32
kitten,O,32
!,O,32
A,O,32
man,O,32
put,EVENT,32
her,O,32
out,O,32
",",O,32
and,O,32
a,O,32
dog,O,32
chased,EVENT,32
her,O,32
up,O,32
there,O,32
.,O,32
”,O,33
His,O,33
forefinger,O,33
",",O,33
projecting,EVENT,33
from,O,33
the,O,33
sleeve,O,33
of,O,33
his,O,33
coat,O,33
",",O,33
pointed,EVENT,33
up,O,33
to,O,33
the,O,33
wretched,O,33
little,O,33
creature,O,33
on,O,33
the,O,33
pole,O,33
.,O,33
“,O,34
Oh,O,34
",",O,34
Emil,O,34
!,O,34
Did,O,34
n't,O,34
I,O,34
tell,EVENT,34
you,O,34
she,O,34
'd,O,34
get,O,34
us,O,34
into,O,34
trouble,O,34
of,O,34
some,O,34
kind,O,34
",",O,34
if,O,34
you,O,34
brought,O,34
her,O,34
?,O,34
What,O,34
made,O,34
you,O,34
tease,EVENT,34
me,O,34
so,O,34
?,O,34
But,O,34
there,O,34
",",O,34
I,O,34
ought,O,34
to,O,34
have,O,34
known,O,34
better,O,34
myself,O,34
.,O,34
”,O,35
She,O,35
went,EVENT,35
to,O,35
the,O,35
foot,O,35
of,O,35
the,O,35
pole,O,35
and,O,35
held,EVENT,35
out,O,35
her,O,35
arms,O,35
",",O,35
crying,EVENT,35
",",O,35
“,O,35
Kitty,O,35
",",O,35
kitty,O,35
",",O,35
kitty,O,35
",",O,35
”,O,35
but,O,35
the,O,35
kitten,O,35
only,O,35
mewed,EVENT,35
and,O,35
faintly,O,35
waved,EVENT,35
its,O,35
tail,O,35
.,O,35
Alexandra,O,36
turned,EVENT,36
away,O,36
decidedly,O,36
.,O,36
“,O,37
No,O,37
",",O,37
she,O,37
wo,O,37
n't,O,37
come,O,37
down,O,37
.,O,37
Somebody,O,38
will,O,38
have,O,38
to,O,38
go,O,38
up,O,38
after,O,38
her,O,38
.,O,38
I,O,39
saw,O,39
the,O,39
Linstrums,O,39
',O,39
wagon,O,39
in,O,39
town,O,39
.,O,39
I,O,40
'll,O,40
go,O,40
and,O,40
see,O,40
if,O,40
I,O,40
can,O,40
find,O,40
Carl,O,40
.,O,40
Maybe,O,41
he,O,41
can,O,41
do,O,41
something,O,41
.,O,41
Only,O,42
you,O,42
must,O,42
stop,O,42
crying,O,42
",",O,42
or,O,42
I,O,42
wo,O,42
n't,O,42
go,O,42
a,O,42
step,O,42
.,O,42
Where,O,43
's,O,43
your,O,43
comforter,O,43
?,O,43
Did,O,43
you,O,43
leave,O,43
it,O,43
in,O,43
the,O,43
store,O,43
?,O,43
Never,O,43
mind,O,43
.,O,43
Hold,O,44
still,O,44
",",O,44
till,O,44
I,O,44
put,O,44
this,O,44
on,O,44
you,O,44
.,O,44
”,O,45
She,O,45
unwound,EVENT,45
the,O,45
brown,O,45
veil,O,45
from,O,45
her,O,45
head,O,45
and,O,45
tied,EVENT,45
it,O,45
about,O,45
his,O,45
throat,O,45
.,O,45
A,O,46
shabby,O,46
little,O,46
traveling,O,46
man,O,46
",",O,46
who,O,46
was,O,46
just,O,46
then,O,46
coming,EVENT,46
out,O,46
of,O,46
the,O,46
store,O,46
on,O,46
his,O,46
way,O,46
to,O,46
the,O,46
saloon,O,46
",",O,46
stopped,EVENT,46
and,O,46
gazed,EVENT,46
stupidly,O,46
at,O,46
the,O,46
shining,O,46
mass,O,46
of,O,46
hair,O,46
she,O,46
bared,EVENT,46
when,O,46
she,O,46
took,EVENT,46
off,O,46
her,O,46
veil,O,46
;,O,46
two,O,46
thick,O,46
braids,O,46
",",O,46
pinned,O,46
about,O,46
her,O,46
head,O,46
in,O,46
the,O,46
German,O,46
way,O,46
",",O,46
with,O,46
a,O,46
fringe,O,46
of,O,46
reddish-yellow,O,46
curls,O,46
blowing,EVENT,46
out,O,46
from,O,46
under,O,46
her,O,46
cap,O,46
.,O,46
He,O,47
took,EVENT,47
his,O,47
cigar,O,47
out,O,47
of,O,47
his,O,47
mouth,O,47
and,O,47
held,EVENT,47
the,O,47
wet,O,47
end,O,47
between,O,47
the,O,47
fingers,O,47
of,O,47
his,O,47
woolen,O,47
glove,O,47
.,O,47
“,O,48
My,O,48
God,O,48
",",O,48
girl,O,48
",",O,48
what,O,48
a,O,48
head,O,48
of,O,48
hair,O,48
!,O,48
”,O,48
he,O,48
exclaimed,EVENT,48
",",O,48
quite,O,48
innocently,O,48
and,O,48
foolishly,O,48
.,O,48
She,O,49
stabbed,EVENT,49
him,O,49
with,O,49
a,O,49
glance,EVENT,49
of,O,49
Amazonian,O,49
fierceness,O,49
and,O,49
drew,EVENT,49
in,O,49
her,O,49
lower,O,49
lip,O,49
--,O,49
most,O,49
unnecessary,O,49
severity,EVENT,49
.,O,49
It,O,50
gave,O,50
the,O,50
little,O,50
clothing,O,50
drummer,O,50
such,O,50
a,O,50
start,EVENT,50
that,O,50
he,O,50
actually,O,50
let,EVENT,50
his,O,50
cigar,O,50
fall,EVENT,50
to,O,50
the,O,50
sidewalk,O,50
and,O,50
went,EVENT,50
off,O,50
weakly,O,50
in,O,50
the,O,50
teeth,O,50
of,O,50
the,O,50
wind,EVENT,50
to,O,50
the,O,50
saloon,O,50
.,O,50
His,O,51
hand,O,51
was,O,51
still,O,51
unsteady,O,51
when,O,51
he,O,51
took,EVENT,51
his,O,51
glass,O,51
from,O,51
the,O,51
bartender,O,51
.,O,51
His,O,52
feeble,O,52
flirtatious,O,52
instincts,O,52
had,O,52
been,O,52
crushed,O,52
before,O,52
",",O,52
but,O,52
never,O,52
so,O,52
mercilessly,O,52
.,O,52
He,O,53
felt,O,53
cheap,O,53
and,O,53
ill-used,O,53
",",O,53
as,O,53
if,O,53
some,O,53
one,O,53
had,O,53
taken,O,53
advantage,O,53
of,O,53
him,O,53
.,O,53
When,O,54
a,O,54
drummer,O,54
had,O,54
been,O,54
knocking,O,54
about,O,54
in,O,54
little,O,54
drab,O,54
towns,O,54
and,O,54
crawling,O,54
across,O,54
the,O,54
wintry,O,54
country,O,54
in,O,54
dirty,O,54
smoking-cars,O,54
",",O,54
was,O,54
he,O,54
to,O,54
be,O,54
blamed,O,54
if,O,54
",",O,54
when,O,54
he,O,54
chanced,O,54
upon,O,54
a,O,54
fine,O,54
human,O,54
creature,O,54
",",O,54
he,O,54
suddenly,O,54
wished,O,54
himself,O,54
more,O,54
of,O,54
a,O,54
man,O,54
?,O,54
While,O,54
the,O,54
little,O,54
drummer,O,54
was,O,54
drinking,EVENT,54
to,O,54
recover,O,54
his,O,54
nerve,O,54
",",O,54
Alexandra,O,54
hurried,EVENT,54
to,O,54
the,O,54
drug,O,54
store,O,54
as,O,54
the,O,54
most,O,54
likely,O,54
place,O,54
to,O,54
find,O,54
Carl,O,54
Linstrum,O,54
.,O,54
There,O,55
he,O,55
was,O,55
",",O,55
turning,EVENT,55
over,O,55
a,O,55
portfolio,O,55
of,O,55
chromo,O,55
“,O,55
studies,O,55
”,O,55
which,O,55
the,O,55
druggist,O,55
sold,O,55
to,O,55
the,O,55
Hanover,O,55
women,O,55
who,O,55
did,O,55
china-painting,O,55
.,O,55
Alexandra,O,56
explained,EVENT,56
her,O,56
predicament,EVENT,56
",",O,56
and,O,56
the,O,56
boy,O,56
followed,EVENT,56
her,O,56
to,O,56
the,O,56
corner,O,56
",",O,56
where,O,56
Emil,O,56
still,O,56
sat,O,56
by,O,56
the,O,56
pole,O,56
.,O,56
“,O,57
I,O,57
'll,O,57
have,O,57
to,O,57
go,O,57
up,O,57
after,O,57
her,O,57
",",O,57
Alexandra,O,57
.,O,57
I,O,58
think,O,58
at,O,58
the,O,58
depot,O,58
they,O,58
have,O,58
some,O,58
spikes,O,58
I,O,58
can,O,58
strap,O,58
on,O,58
my,O,58
feet,O,58
.,O,58
Wait,O,59
a,O,59
minute,O,59
.,O,59
”,O,60
Carl,O,60
thrust,EVENT,60
his,O,60
hands,O,60
into,O,60
his,O,60
pockets,O,60
",",O,60
lowered,EVENT,60
his,O,60
head,O,60
",",O,60
and,O,60
darted,EVENT,60
up,O,60
the,O,60
street,O,60
against,O,60
the,O,60
north,O,60
wind,EVENT,60
.,O,60
He,O,61
was,O,61
a,O,61
tall,O,61
boy,O,61
of,O,61
fifteen,O,61
",",O,61
slight,O,61
and,O,61
narrow-chested,O,61
.,O,61
When,O,62
he,O,62
came,EVENT,62
back,O,62
with,O,62
the,O,62
spikes,O,62
",",O,62
Alexandra,O,62
asked,EVENT,62
him,O,62
what,O,62
he,O,62
had,O,62
done,O,62
with,O,62
his,O,62
overcoat,O,62
.,O,62
“,O,63
I,O,63
left,EVENT,63
it,O,63
in,O,63
the,O,63
drug,O,63
store,O,63
.,O,63
I,O,64
could,O,64
n't,O,64
climb,O,64
in,O,64
it,O,64
",",O,64
anyhow,O,64
.,O,64
Catch,O,65
me,O,65
if,O,65
I,O,65
fall,O,65
",",O,65
Emil,O,65
",",O,65
”,O,65
he,O,65
called,EVENT,65
back,O,65
as,O,65
he,O,65
began,O,65
his,O,65
ascent,EVENT,65
.,O,65
Alexandra,O,66
watched,EVENT,66
him,O,66
anxiously,O,66
;,O,66
the,O,66
cold,O,66
was,O,66
bitter,O,66
enough,O,66
on,O,66
the,O,66
ground,O,66
.,O,66
The,O,67
kitten,O,67
would,O,67
not,O,67
budge,O,67
an,O,67
inch,O,67
.,O,67
Carl,O,68
had,O,68
to,O,68
go,EVENT,68
to,O,68
the,O,68
very,O,68
top,O,68
of,O,68
the,O,68
pole,O,68
",",O,68
and,O,68
then,O,68
had,O,68
some,O,68
difficulty,O,68
in,O,68
tearing,EVENT,68
her,O,68
from,O,68
her,O,68
hold,O,68
.,O,68
When,O,69
he,O,69
reached,EVENT,69
the,O,69
ground,O,69
",",O,69
he,O,69
handed,EVENT,69
the,O,69
cat,O,69
to,O,69
her,O,69
tearful,EVENT,69
little,O,69
master,O,69
.,O,69
“,O,70
Now,O,70
go,O,70
into,O,70
the,O,70
store,O,70
with,O,70
her,O,70
",",O,70
Emil,O,70
",",O,70
and,O,70
get,O,70
warm,O,70
.,O,70
”,O,71
He,O,71
opened,EVENT,71
the,O,71
door,O,71
for,O,71
the,O,71
child,O,71
.,O,71
“,O,72
Wait,O,72
a,O,72
minute,O,72
",",O,72
Alexandra,O,72
.,O,72
Why,O,73
ca,O,73
n't,O,73
I,O,73
drive,O,73
for,O,73
you,O,73
as,O,73
far,O,73
as,O,73
our,O,73
place,O,73
?,O,73
It,O,73
's,O,73
getting,O,73
colder,EVENT,73
every,O,73
minute,O,73
.,O,73
Have,O,74
you,O,74
seen,O,74
the,O,74
doctor,O,74
?,O,74
”,O,74
“,O,74
Yes,O,74
.,O,74
He,O,75
is,O,75
coming,O,75
over,O,75
to-morrow,O,75
.,O,75
But,O,76
he,O,76
says,EVENT,76
father,O,76
ca,O,76
n't,O,76
get,O,76
better,O,76
;,O,76
ca,O,76
n't,O,76
get,O,76
well,O,76
.,O,76
”,O,77
The,O,77
girl,O,77
's,O,77
lip,O,77
trembled,EVENT,77
.,O,77
She,O,78
looked,EVENT,78
fixedly,O,78
up,O,78
the,O,78
bleak,O,78
street,O,78
as,O,78
if,O,78
she,O,78
were,O,78
gathering,O,78
her,O,78
strength,O,78
to,O,78
face,O,78
something,O,78
",",O,78
as,O,78
if,O,78
she,O,78
were,O,78
trying,O,78
with,O,78
all,O,78
her,O,78
might,O,78
to,O,78
grasp,O,78
a,O,78
situation,O,78
which,O,78
",",O,78
no,O,78
matter,O,78
how,O,78
painful,O,78
",",O,78
must,O,78
be,O,78
met,O,78
and,O,78
dealt,O,78
with,O,78
somehow,O,78
.,O,78
The,O,79
wind,EVENT,79
flapped,EVENT,79
the,O,79
skirts,O,79
of,O,79
her,O,79
heavy,O,79
coat,O,79
about,O,79
her,O,79
.,O,79
Carl,O,80
did,O,80
not,O,80
say,O,80
anything,O,80
",",O,80
but,O,80
she,O,80
felt,EVENT,80
his,O,80
sympathy,O,80
.,O,80
He,O,81
",",O,81
too,O,81
",",O,81
was,O,81
lonely,O,81
.,O,81
He,O,82
was,O,82
a,O,82
thin,O,82
",",O,82
frail,O,82
boy,O,82
",",O,82
with,O,82
brooding,O,82
dark,O,82
eyes,O,82
",",O,82
very,O,82
quiet,O,82
in,O,82
all,O,82
his,O,82
movements,O,82
.,O,82
There,O,83
was,O,83
a,O,83
delicate,O,83
pallor,O,83
in,O,83
his,O,83
thin,O,83
face,O,83
",",O,83
and,O,83
his,O,83
mouth,O,83
was,O,83
too,O,83
sensitive,O,83
for,O,83
a,O,83
boy,O,83
's,O,83
.,O,83
The,O,84
lips,O,84
had,O,84
already,O,84
a,O,84
little,O,84
curl,O,84
of,O,84
bitterness,O,84
and,O,84
skepticism,O,84
.,O,84
The,O,85
two,O,85
friends,O,85
stood,O,85
for,O,85
a,O,85
few,O,85
moments,O,85
on,O,85
the,O,85
windy,O,85
street,O,85
corner,O,85
",",O,85
not,O,85
speaking,O,85
a,O,85
word,O,85
",",O,85
as,O,85
two,O,85
travelers,O,85
",",O,85
who,O,85
have,O,85
lost,O,85
their,O,85
way,O,85
",",O,85
sometimes,O,85
stand,O,85
and,O,85
admit,O,85
their,O,85
perplexity,O,85
in,O,85
silence,O,85
.,O,85
When,O,86
Carl,O,86
turned,EVENT,86
away,O,86
he,O,86
said,EVENT,86
",",O,86
“,O,86
I,O,86
'll,O,86
see,O,86
to,O,86
your,O,86
team,O,86
.,O,86
”,O,87
Alexandra,O,87
went,EVENT,87
into,O,87
the,O,87
store,O,87
to,O,87
have,O,87
her,O,87
purchases,O,87
packed,O,87
in,O,87
the,O,87
egg-boxes,O,87
",",O,87
and,O,87
to,O,87
get,O,87
warm,O,87
before,O,87
she,O,87
set,O,87
out,O,87
on,O,87
her,O,87
long,O,87
cold,O,87
drive,O,87
.,O,87
When,O,88
she,O,88
looked,EVENT,88
for,O,88
Emil,O,88
",",O,88
she,O,88
found,EVENT,88
him,O,88
sitting,O,88
on,O,88
a,O,88
step,O,88
of,O,88
the,O,88
staircase,O,88
that,O,88
led,O,88
up,O,88
to,O,88
the,O,88
clothing,O,88
and,O,88
carpet,O,88
department,O,88
.,O,88
He,O,89
was,O,89
playing,EVENT,89
with,O,89
a,O,89
little,O,89
Bohemian,O,89
girl,O,89
",",O,89
Marie,O,89
Tovesky,O,89
",",O,89
who,O,89
was,O,89
tying,EVENT,89
her,O,89
handkerchief,O,89
over,O,89
the,O,89
kitten,O,89
's,O,89
head,O,89
for,O,89
a,O,89
bonnet,O,89
.,O,89
Marie,O,90
was,O,90
a,O,90
stranger,O,90
in,O,90
the,O,90
country,O,90
",",O,90
having,O,90
come,EVENT,90
from,O,90
Omaha,O,90
with,O,90
her,O,90
mother,O,90
to,O,90
visit,O,90
her,O,90
uncle,O,90
",",O,90
Joe,O,90
Tovesky,O,90
.,O,90
She,O,91
was,O,91
a,O,91
dark,O,91
child,O,91
",",O,91
with,O,91
brown,O,91
curly,O,91
hair,O,91
",",O,91
like,O,91
a,O,91
brunette,O,91
doll,O,91
's,O,91
",",O,91
a,O,91
coaxing,O,91
little,O,91
red,O,91
mouth,O,91
",",O,91
and,O,91
round,O,91
",",O,91
yellow-brown,O,91
eyes,O,91
.,O,91
Every,O,92
one,O,92
noticed,O,92
her,O,92
eyes,O,92
;,O,92
the,O,92
brown,O,92
iris,O,92
had,O,92
golden,O,92
glints,O,92
that,O,92
made,O,92
them,O,92
look,O,92
like,O,92
gold-stone,O,92
",",O,92
or,O,92
",",O,92
in,O,92
softer,O,92
lights,O,92
",",O,92
like,O,92
that,O,92
Colorado,O,92
mineral,O,92
called,O,92
tiger-eye,O,92
.,O,92
