token,label,sentence
figures,O,13
",",O,13
and,O,13
thought,O,13
nothing,O,13
of,O,13
four,O,13
of,O,13
them,O,13
in,O,13
a,O,13
row,O,13
.,O,13
We,O,14
looked,EVENT,14
at,O,14
our,O,14
five-thousand-dollar,O,14
salary,O,14
",",O,14
so,O,14
strangely,O,14
shrunken,EVENT,14
and,O,14
thin,O,14
now,O,14
",",O,14
and,O,14
even,O,14
as,O,14
we,O,14
looked,EVENT,14
we,O,14
saw,O,14
that,O,14
the,O,14
method,O,14
of,O,14
the,O,14
unctuous,O,14
",",O,14
anxious,O,14
stranger,O,14
had,O,14
become,O,14
antiquated,O,14
in,O,14
its,O,14
turn,O,14
.,O,14
Then,O,15
from,O,15
his,O,15
ashes,O,15
emerged,EVENT,15
a,O,15
new,O,15
being,O,15
.,O,15
Neither,O,16
urger,O,16
nor,O,16
spellbinder,O,16
he,O,16
.,O,16
The,O,17
twentieth,O,17
century,O,17
was,O,17
stamped,O,17
across,O,17
his,O,17
brow,O,17
",",O,17
and,O,17
on,O,17
his,O,17
lips,O,17
was,O,17
ever,O,17
the,O,17
word,O,17
Silent,O,17
",",O,17
courteous,O,17
",",O,17
watchful,O,17
",",O,17
alert,O,17
",",O,17
he,O,17
listened,O,17
",",O,17
while,O,17
you,O,17
talked,O,17
.,O,17
His,O,18
method,O,18
",",O,18
in,O,18
turn,O,18
",",O,18
made,O,18
that,O,18
of,O,18
the,O,18
silk-lined,O,18
salesman,O,18
sound,O,18
like,O,18
the,O,18
hoarse,O,18
hoots,O,18
of,O,18
the,O,18
ballyhoo,O,18
man,O,18
at,O,18
a,O,18
county,O,18
fair,O,18
.,O,18
Blithely,O,19
he,O,19
accepted,EVENT,19
five,O,19
hundred,O,19
thousand,O,19
dollars,O,19
and,O,19
gave,O,19
in,O,19
return,O,19
--,O,19
a,O,19
promise,EVENT,19
.,O,19
And,O,20
when,O,20
we,O,20
would,O,20
search,O,20
our,O,20
soul,O,20
for,O,20
a,O,20
synonym,O,20
to,O,20
express,O,20
all,O,20
that,O,20
was,O,20
low-voiced,O,20
",",O,20
and,O,20
suave,O,20
",",O,20
and,O,20
judicious,O,20
",",O,20
and,O,20
patient,O,20
",",O,20
and,O,20
sure,O,20
",",O,20
we,O,20
began,O,20
to,O,20
say,EVENT,20
",",O,20
Jock,O,20
McChesney,O,20
",",O,20
looking,O,20
as,O,20
fresh,O,20
and,O,20
clear-eyed,O,20
as,O,20
only,O,20
twenty-one,O,20
and,O,20
a,O,20
cold,O,20
shower,O,20
can,O,20
make,O,20
one,O,20
look,O,20
",",O,20
stood,O,20
in,O,20
the,O,20
doorway,O,20
of,O,20
his,O,20
mother,O,20
's,O,20
bedroom,O,20
.,O,20
His,O,21
toilette,O,21
had,O,21
halted,EVENT,21
abruptly,O,21
at,O,21
the,O,21
bathrobe,O,21
stage,O,21
.,O,21
One,O,22
of,O,22
those,O,22
bulky,O,22
garments,O,22
swathed,O,22
his,O,22
slim,O,22
figure,O,22
",",O,22
while,O,22
over,O,22
his,O,22
left,O,22
arm,O,22
hung,O,22
a,O,22
gray,O,22
tweed,O,22
Norfolk,O,22
coat,O,22
.,O,22
From,O,23
his,O,23
right,O,23
hand,O,23
dangled,O,23
a,O,23
pair,O,23
of,O,23
trousers,O,23
",",O,23
in,O,23
pattern,O,23
a,O,23
modish,O,23
black-and-white,O,23
.,O,23
Jock,O,24
regarded,EVENT,24
the,O,24
gray,O,24
garment,O,24
on,O,24
his,O,24
arm,O,24
with,O,24
moody,O,24
eyes,O,24
.,O,24
he,O,25
demanded,EVENT,25
",",O,25
a,O,25
trifle,O,25
irritably,O,25
.,O,25
Emma,O,26
McChesney,O,26
",",O,26
in,O,26
the,O,26
act,O,26
of,O,26
surveying,EVENT,26
her,O,26
back,O,26
hair,O,26
in,O,26
the,O,26
mirror,O,26
",",O,26
paused,EVENT,26
",",O,26
hand,O,26
glass,O,26
poised,EVENT,26
half,O,26
way,O,26
",",O,26
to,O,26
regard,EVENT,26
her,O,26
son,O,26
.,O,26
she,O,27
answered,EVENT,27
cheerfully,O,27
.,O,27
He,O,28
held,EVENT,28
it,O,28
at,O,28
arm,O,28
's,O,28
length,O,28
and,O,28
stared,EVENT,28
at,O,28
it,O,28
.,O,28
Emma,O,29
McChesney,O,29
came,EVENT,29
forward,O,29
",",O,29
wrapping,EVENT,29
the,O,29
folds,O,29
of,O,29
her,O,29
kimono,O,29
about,O,29
her,O,29
.,O,29
She,O,30
took,EVENT,30
the,O,30
disputed,EVENT,30
garment,O,30
in,O,30
one,O,30
hand,O,30
and,O,30
held,O,30
it,O,30
aloft,O,30
.,O,30
She,O,31
tossed,EVENT,31
it,O,31
back,O,31
over,O,31
his,O,31
arm,O,31
.,O,31
said,EVENT,32
Jock,O,32
resignedly,O,32
",",O,32
and,O,32
turned,EVENT,32
toward,O,32
his,O,32
own,O,32
room,O,32
.,O,32
At,O,33
his,O,33
doorway,O,33
he,O,33
paused,EVENT,33
and,O,33
raised,EVENT,33
his,O,33
voice,EVENT,33
slightly,O,33
:,O,33
He,O,33
disappeared,EVENT,33
within,O,33
his,O,33
room,O,33
",",O,33
still,O,33
talking,EVENT,33
.,O,33
interrupted,EVENT,34
his,O,34
mother,O,34
's,O,34
voice,EVENT,34
with,O,34
that,O,34
muffled,O,34
effect,O,34
which,O,34
is,O,34
caused,O,34
by,O,34
a,O,34
skirt,O,34
being,O,34
slipped,O,34
over,O,34
the,O,34
head,O,34
",",O,34
Ten,O,34
minutes,O,34
later,O,34
the,O,34
slim,O,34
young,O,34
figure,O,34
",",O,34
in,O,34
its,O,34
English-fitting,O,34
black,O,34
and,O,34
white,O,34
",",O,34
sat,O,34
opposite,O,34
Emma,O,34
McChesney,O,34
at,O,34
the,O,34
breakfast,O,34
table,O,34
and,O,34
between,O,34
excited,O,34
gulps,EVENT,34
of,O,34
coffee,O,34
outlined,EVENT,34
a,O,34
meteoric,O,34
career,O,34
in,O,34
his,O,34
chosen,O,34
field,O,34
.,O,34
And,O,35
the,O,35
more,O,35
he,O,35
talked,EVENT,35
and,O,35
the,O,35
rosier,O,35
his,O,35
figures,O,35
of,O,35
speech,EVENT,35
became,O,35
",",O,35
the,O,35
more,O,35
silent,EVENT,35
and,O,35
thoughtful,EVENT,35
fell,O,35
his,O,35
mother,O,35
.,O,35
She,O,36
wondered,EVENT,36
if,O,36
five,O,36
o'clock,O,36
would,O,36
find,O,36
a,O,36
droop,O,36
to,O,36
the,O,36
set,O,36
of,O,36
those,O,36
young,O,36
shoulders,O,36
;,O,36
if,O,36
the,O,36
springy,O,36
young,O,36
legs,O,36
in,O,36
their,O,36
absurdly,O,36
scant,O,36
modish,O,36
trousers,O,36
would,O,36
have,O,36
lost,O,36
some,O,36
of,O,36
their,O,36
elasticity,O,36
;,O,36
if,O,36
the,O,36
buoyant,O,36
step,O,36
in,O,36
the,O,36
flat-heeled,O,36
shoes,O,36
would,O,36
not,O,36
drag,O,36
a,O,36
little,O,36
.,O,36
Thirteen,O,37
years,O,37
of,O,37
business,O,37
experience,O,37
had,O,37
taught,O,37
her,O,37
to,O,37
swallow,O,37
smilingly,O,37
the,O,37
bitter,O,37
pill,O,37
of,O,37
rebuff,O,37
.,O,37
But,O,38
this,O,38
boy,O,38
was,O,38
to,O,38
experience,O,38
his,O,38
first,O,38
dose,O,38
to-day,O,38
.,O,38
She,O,39
felt,O,39
again,O,39
that,O,39
sensation,EVENT,39
of,O,39
almost,O,39
physical,O,39
nausea,O,39
--,O,39
that,O,39
sickness,EVENT,39
of,O,39
heart,O,39
and,O,39
spirit,O,39
which,O,39
had,O,39
come,O,39
over,O,39
her,O,39
when,O,39
she,O,39
had,O,39
met,O,39
her,O,39
first,O,39
sneer,O,39
and,O,39
intolerant,O,39
shrug,O,39
.,O,39
It,O,40
had,O,40
been,O,40
her,O,40
maiden,O,40
trip,O,40
on,O,40
the,O,40
road,O,40
for,O,40
the,O,40
T.A.,O,40
Buck,O,40
Featherloom,O,40
Petticoat,O,40
Company,O,40
.,O,40
She,O,41
was,O,41
secretary,O,41
of,O,41
that,O,41
company,O,41
now,O,41
",",O,41
and,O,41
moving,O,41
spirit,O,41
in,O,41
its,O,41
policy,O,41
.,O,41
But,O,42
the,O,42
wound,O,42
of,O,42
that,O,42
first,O,42
insult,O,42
still,O,42
ached,O,42
.,O,42
A,O,43
word,O,43
from,O,43
her,O,43
would,O,43
have,O,43
placed,O,43
the,O,43
boy,O,43
and,O,43
saved,O,43
him,O,43
from,O,43
curt,O,43
refusals,O,43
.,O,43
She,O,44
withheld,O,44
that,O,44
word,O,44
.,O,44
He,O,45
must,O,45
fight,O,45
his,O,45
fight,O,45
alone,O,45
.,O,45
Jock,O,46
was,O,46
saying,EVENT,46
excitedly,O,46
",",O,46
inquired,EVENT,46
his,O,46
mother,O,46
irrelevantly,O,46
.,O,46
He,O,47
glanced,EVENT,47
down,O,47
complacently,O,47
at,O,47
the,O,47
vivid-hued,O,47
silken,O,47
scarf,O,47
that,O,47
the,O,47
season,O,47
's,O,47
mode,O,47
demanded,O,47
.,O,47
Immediately,O,48
he,O,48
was,O,48
off,EVENT,48
again,O,48
.,O,48
Emma,O,49
McChesney,O,49
buttered,EVENT,49
her,O,49
bit,O,49
of,O,49
toast,O,49
",",O,49
then,O,49
looked,EVENT,49
up,O,49
to,O,49
remark,EVENT,49
quietly,O,49
:,O,49
sneered,EVENT,49
Jock,O,49
.,O,49
And,O,50
",",O,50
Emma,O,50
McChesney,O,50
said,EVENT,50
",",O,50
Jock,O,50
leaned,EVENT,50
over,O,50
the,O,50
table,O,50
",",O,50
with,O,50
his,O,50
charming,O,50
smile,EVENT,50
.,O,50
he,O,51
laughed,EVENT,51
.,O,51
[,O,52
Illustration,O,52
:,O,52
],O,52
Mrs.,O,52
McChesney,O,52
folded,EVENT,52
her,O,52
napkin,O,52
and,O,52
rose,EVENT,52
.,O,52
She,O,53
looked,O,53
unbelievably,O,53
young,O,53
",",O,53
and,O,53
trim,O,53
",",O,53
and,O,53
radiant,O,53
",",O,53
to,O,53
be,O,53
the,O,53
mother,O,53
of,O,53
this,O,53
boasting,O,53
boy,O,53
.,O,53
she,O,54
drawled,EVENT,54
",",O,54
a,O,54
wicked,O,54
little,O,54
glint,EVENT,54
in,O,54
her,O,54
blue,O,54
eyes,O,54
.,O,54
And,O,55
then,O,55
",",O,55
being,O,55
a,O,55
modern,O,55
mother,O,55
",",O,55
she,O,55
donned,EVENT,55
smart,O,55
autumn,O,55
hat,O,55
and,O,55
tailored,O,55
suit,O,55
coat,O,55
and,O,55
stood,O,55
ready,O,55
to,O,55
reach,O,55
her,O,55
office,O,55
by,O,55
nine-thirty,O,55
.,O,55
But,O,56
because,O,56
she,O,56
was,O,56
as,O,56
motherly,O,56
as,O,56
she,O,56
was,O,56
modern,O,56
she,O,56
swung,EVENT,56
open,O,56
the,O,56
door,O,56
between,O,56
kitchen,O,56
and,O,56
dining-room,O,56
to,O,56
advise,O,56
with,O,56
Annie,O,56
",",O,56
the,O,56
adept,O,56
.,O,56
She,O,57
glanced,EVENT,57
toward,O,57
Jock,O,57
in,O,57
the,O,57
hallway,O,57
",",O,57
then,O,57
lowered,EVENT,57
her,O,57
voice,O,57
.,O,57
she,O,58
teased,EVENT,58
",",O,58
